code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,25334_date,25334_score,25335_date,25335_score,25336_date,25336_score,25337_date,25337_score,25338_date,25338_score,25339_date,25339_score,25340_date,25340_score,25341_date,25341_score,25342_date,25342_score,25343_date,25343_score,25344_date,25344_score,25345_date,25345_score,25346_date,25346_score,25347_date,25347_score,clicks_externalquiz,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucontent,clicks_ouelluminate,clicks_ouwiki,clicks_page,clicks_resource,clicks_subpage,clicks_url
DDD,2013B,443055,F,West Midlands Region,Lower Than A Level,0-10%,0-35,2,180,N,Fail,-18.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,96.0,0.0,87.0,24.0,0.0,14.0,0.0,15.0,30.0,21.0
DDD,2013B,443215,F,Wales,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-61.0,NA,23.0,64.0,52.0,83.0,80.0,93.0,115.0,82.0,150.0,78.0,199.0,67.0,229.0,44.0,25.0,77.0,54.0,75.0,81.0,69.0,117.0,53.0,152.0,74.0,173.0,67.0,209.0,64.0,66.0,280.0,94.0,572.0,258.0,15.0,183.0,1.0,225.0,737.0,150.0
DDD,2013B,443297,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-86.0,NA,25.0,72.0,53.0,77.0,81.0,86.0,116.0,64.0,151.0,60.0,200.0,75.0,230.0,60.0,25.0,70.0,54.0,86.0,81.0,67.0,117.0,82.0,152.0,85.0,173.0,75.0,209.0,73.0,36.0,76.0,0.0,255.0,229.0,1.0,62.0,3.0,61.0,142.0,45.0
DDD,2013B,443500,M,South East Region,HE Qualification,20-30%,0-35,1,120,N,Withdrawn,-127.0,27.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,25.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
DDD,2013B,443842,M,North Region,Lower Than A Level,NA,0-35,0,60,N,Fail,-24.0,NA,25.0,56.0,53.0,36.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,63.0,54.0,50.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0,0.0,0.0,164.0,88.0,0.0,0.0,1.0,20.0,87.0,83.0
DDD,2013B,444576,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,-27.0,NA,25.0,62.0,52.0,72.0,81.0,35.0,NA,NA,152.0,48.0,NA,NA,NA,NA,25.0,60.0,54.0,81.0,81.0,42.0,117.0,37.0,152.0,50.0,NA,NA,NA,NA,8.0,197.0,0.0,191.0,152.0,1.0,33.0,1.0,25.0,44.0,51.0
DDD,2013B,444713,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,90,Y,Withdrawn,-272.0,53.0,22.0,85.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,87.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,197.0,0.0,125.0,21.0,0.0,27.0,1.0,20.0,50.0,20.0
DDD,2013B,445134,M,Scotland,A Level or Equivalent,30-40%,0-35,2,120,N,Fail,-74.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,8.0,0.0,14.0,33.0,0.0,0.0,0.0,1.0,8.0,0.0
DDD,2013B,445573,F,South Region,A Level or Equivalent,50-60%,0-35,0,60,Y,Fail,-23.0,NA,19.0,62.0,54.0,67.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,43.0,54.0,42.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0,167.0,0.0,179.0,98.0,0.0,31.0,2.0,59.0,66.0,39.0
DDD,2013B,446814,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,-86.0,NA,23.0,65.0,52.0,66.0,80.0,46.0,89.0,50.0,149.0,20.0,199.0,14.0,231.0,47.0,25.0,63.0,54.0,61.0,81.0,56.0,117.0,62.0,152.0,50.0,NA,NA,209.0,60.0,14.0,67.0,0.0,92.0,212.0,0.0,16.0,0.0,19.0,209.0,7.0
DDD,2013B,446836,M,South East Region,A Level or Equivalent,10-20,0-35,0,60,Y,Fail,-101.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2013B,447242,M,London Region,HE Qualification,20-30%,0-35,1,120,N,Pass,-137.0,NA,24.0,78.0,52.0,88.0,81.0,91.0,135.0,87.0,150.0,84.0,199.0,86.0,231.0,62.0,25.0,90.0,54.0,83.0,81.0,72.0,117.0,77.0,152.0,87.0,173.0,72.0,209.0,69.0,8.0,53.0,0.0,288.0,166.0,7.0,79.0,3.0,64.0,168.0,85.0
DDD,2013B,464236,M,London Region,HE Qualification,90-100%,55<=,0,60,N,Pass,-27.0,NA,24.0,59.0,50.0,65.0,78.0,64.0,109.0,72.0,150.0,69.0,198.0,55.0,230.0,49.0,25.0,67.0,54.0,78.0,81.0,83.0,117.0,83.0,152.0,87.0,173.0,69.0,209.0,64.0,45.0,207.0,0.0,320.0,63.0,0.0,159.0,3.0,109.0,218.0,96.0
DDD,2013B,464596,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,-83.0,-17.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2013B,464615,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,120,N,Withdrawn,NA,-116.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2013B,465068,F,South Region,HE Qualification,60-70%,0-35,1,120,N,Withdrawn,-23.0,95.0,0.0,70.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,73.0,54.0,83.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0,0.0,0.0,36.0,31.0,0.0,3.0,0.0,10.0,39.0,1.0
DDD,2013B,465260,M,East Midlands Region,A Level or Equivalent,70-80%,35-55,0,120,N,Pass,-42.0,NA,25.0,79.0,60.0,79.0,81.0,74.0,116.0,43.0,165.0,59.0,NA,NA,230.0,58.0,25.0,87.0,54.0,86.0,81.0,72.0,117.0,42.0,152.0,57.0,173.0,75.0,209.0,60.0,14.0,35.0,0.0,423.0,153.0,9.0,91.0,3.0,246.0,543.0,69.0
DDD,2013B,465399,F,East Midlands Region,Lower Than A Level,50-60%,0-35,2,180,Y,Withdrawn,-34.0,37.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,37.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,17.0,0.0,37.0,2.0,0.0,5.0,0.0,4.0,12.0,7.0
DDD,2013B,465727,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,Y,Pass,-59.0,NA,25.0,79.0,61.0,61.0,83.0,42.0,120.0,31.0,158.0,35.0,200.0,31.0,231.0,58.0,25.0,60.0,54.0,69.0,81.0,56.0,117.0,67.0,152.0,76.0,173.0,78.0,209.0,21.0,20.0,188.0,44.0,255.0,206.0,9.0,162.0,9.0,88.0,341.0,71.0
DDD,2013B,465764,F,East Midlands Region,Lower Than A Level,30-40%,35-55,0,60,Y,Pass,-43.0,NA,21.0,78.0,45.0,80.0,80.0,87.0,122.0,90.0,147.0,79.0,198.0,34.0,230.0,56.0,25.0,50.0,54.0,83.0,NA,NA,117.0,58.0,152.0,83.0,173.0,58.0,209.0,52.0,14.0,272.0,0.0,407.0,86.0,127.0,141.0,2.0,113.0,340.0,142.0
DDD,2013B,465843,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,1,60,N,Distinction,-30.0,NA,23.0,78.0,52.0,95.0,80.0,95.0,116.0,91.0,150.0,86.0,200.0,89.0,230.0,82.0,25.0,97.0,54.0,100.0,81.0,89.0,117.0,93.0,152.0,89.0,173.0,94.0,209.0,83.0,38.0,387.0,13.0,709.0,238.0,41.0,161.0,1.0,136.0,626.0,91.0
DDD,2013B,466158,F,South Region,Lower Than A Level,30-40%,0-35,0,90,Y,Withdrawn,-171.0,97.0,24.0,36.0,55.0,30.0,88.0,44.0,NA,NA,NA,NA,NA,NA,NA,NA,25.0,3.0,54.0,22.0,81.0,19.0,NA,NA,NA,NA,NA,NA,NA,NA,7.0,178.0,0.0,290.0,308.0,0.0,26.0,1.0,55.0,118.0,70.0
DDD,2013B,466216,M,East Anglian Region,HE Qualification,70-80%,35-55,0,90,N,Distinction,-187.0,NA,25.0,75.0,53.0,84.0,81.0,84.0,110.0,92.0,151.0,73.0,196.0,77.0,233.0,82.0,25.0,87.0,54.0,100.0,81.0,86.0,117.0,85.0,152.0,89.0,173.0,81.0,209.0,92.0,31.0,876.0,0.0,679.0,126.0,13.0,116.0,2.0,104.0,373.0,67.0
DDD,2013B,466990,F,Wales,Lower Than A Level,90-100%,0-35,0,60,N,Fail,-15.0,NA,25.0,75.0,52.0,61.0,80.0,71.0,115.0,43.0,151.0,53.0,200.0,51.0,229.0,33.0,25.0,50.0,54.0,72.0,81.0,42.0,117.0,65.0,152.0,61.0,173.0,53.0,209.0,52.0,42.0,264.0,0.0,319.0,174.0,4.0,37.0,1.0,69.0,152.0,49.0
DDD,2013B,467294,M,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-22.0,NA,25.0,55.0,53.0,83.0,81.0,67.0,116.0,79.0,164.0,60.0,200.0,39.0,229.0,36.0,25.0,53.0,54.0,86.0,81.0,67.0,117.0,63.0,152.0,85.0,NA,NA,209.0,61.0,10.0,62.0,0.0,86.0,308.0,2.0,41.0,1.0,58.0,93.0,27.0
DDD,2013B,467413,F,East Anglian Region,Lower Than A Level,80-90%,0-35,1,210,N,Pass,49.0,NA,-1.0,75.0,-1.0,69.0,80.0,90.0,116.0,83.0,NA,NA,NA,NA,231.0,42.0,-1.0,70.0,-1.0,67.0,81.0,47.0,117.0,67.0,152.0,30.0,173.0,75.0,209.0,5.0,12.0,355.0,0.0,311.0,184.0,49.0,87.0,0.0,95.0,310.0,25.0
DDD,2013B,467822,F,Wales,A Level or Equivalent,30-40%,0-35,0,190,N,Pass,-50.0,NA,15.0,88.0,51.0,88.0,79.0,96.0,114.0,91.0,150.0,91.0,197.0,79.0,229.0,60.0,25.0,90.0,54.0,97.0,81.0,92.0,117.0,97.0,152.0,96.0,173.0,83.0,209.0,83.0,44.0,433.0,17.0,903.0,517.0,10.0,282.0,1.0,188.0,794.0,84.0
DDD,2013B,468672,M,North Western Region,A Level or Equivalent,10-20,0-35,1,120,N,Withdrawn,-53.0,124.0,25.0,57.0,53.0,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,57.0,54.0,67.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0,21.0,0.0,123.0,80.0,0.0,2.0,7.0,25.0,62.0,46.0
DDD,2013B,468729,M,Scotland,A Level or Equivalent,60-70%,0-35,0,105,N,Withdrawn,-99.0,111.0,33.0,69.0,67.0,56.0,81.0,71.0,NA,NA,NA,NA,NA,NA,NA,NA,25.0,80.0,54.0,81.0,81.0,67.0,NA,NA,NA,NA,NA,NA,NA,NA,5.0,21.0,0.0,54.0,124.0,0.0,3.0,1.0,15.0,9.0,3.0
DDD,2013B,468808,M,South Region,A Level or Equivalent,70-80%,35-55,1,90,N,Pass,-53.0,NA,25.0,39.0,53.0,78.0,81.0,32.0,116.0,29.0,151.0,46.0,NA,NA,229.0,78.0,25.0,93.0,54.0,89.0,81.0,94.0,117.0,90.0,152.0,83.0,173.0,92.0,209.0,44.0,16.0,151.0,3.0,132.0,134.0,2.0,39.0,0.0,62.0,463.0,38.0
DDD,2013B,469016,M,South East Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,-66.0,NA,24.0,56.0,52.0,74.0,80.0,86.0,115.0,42.0,150.0,61.0,202.0,64.0,230.0,58.0,25.0,63.0,54.0,92.0,81.0,47.0,117.0,40.0,152.0,70.0,173.0,69.0,209.0,48.0,15.0,173.0,0.0,114.0,109.0,13.0,5.0,2.0,48.0,92.0,23.0
DDD,2013B,470119,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,-102.0,-8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,7.0,5.0,7.0
DDD,2013B,470637,M,Wales,Lower Than A Level,10-20,0-35,1,150,Y,Withdrawn,-21.0,144.0,21.0,38.0,51.0,32.0,79.0,47.0,115.0,13.0,NA,NA,NA,NA,NA,NA,25.0,37.0,54.0,14.0,81.0,6.0,117.0,30.0,NA,NA,NA,NA,NA,NA,6.0,63.0,0.0,98.0,17.0,0.0,34.0,0.0,16.0,45.0,34.0
DDD,2013B,470921,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Fail,-106.0,NA,25.0,82.0,52.0,84.0,88.0,74.0,NA,NA,156.0,41.0,200.0,36.0,230.0,38.0,25.0,70.0,54.0,89.0,81.0,56.0,117.0,47.0,NA,NA,173.0,50.0,209.0,17.0,29.0,383.0,0.0,521.0,179.0,10.0,97.0,0.0,96.0,277.0,36.0
DDD,2013B,471654,M,Ireland,Lower Than A Level,0-10%,0-35,0,120,N,Pass,-61.0,NA,24.0,81.0,52.0,89.0,81.0,96.0,116.0,85.0,150.0,84.0,198.0,83.0,229.0,78.0,25.0,90.0,54.0,94.0,81.0,89.0,117.0,93.0,152.0,91.0,173.0,94.0,209.0,89.0,29.0,397.0,6.0,705.0,348.0,11.0,228.0,0.0,85.0,799.0,108.0
DDD,2013B,471781,F,Scotland,A Level or Equivalent,60-70%,0-35,1,120,N,Withdrawn,-15.0,45.0,32.0,84.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,63.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0,186.0,0.0,184.0,78.0,1.0,43.0,1.0,50.0,142.0,65.0
DDD,2013B,472060,F,South East Region,Lower Than A Level,80-90%,35-55,1,60,N,Withdrawn,-22.0,163.0,25.0,92.0,65.0,79.0,92.0,90.0,NA,NA,NA,NA,NA,NA,NA,NA,25.0,87.0,54.0,100.0,81.0,58.0,117.0,65.0,NA,NA,NA,NA,NA,NA,16.0,204.0,0.0,206.0,135.0,18.0,50.0,0.0,62.0,201.0,60.0
DDD,2013B,472180,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Fail,-22.0,NA,32.0,66.0,53.0,67.0,81.0,61.0,NA,NA,151.0,55.0,NA,NA,NA,NA,NA,NA,54.0,83.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,40.0,0.0,41.0,140.0,0.0,15.0,0.0,25.0,53.0,5.0
DDD,2013B,472584,M,East Midlands Region,Lower Than A Level,60-70%,0-35,1,180,N,Pass,-140.0,NA,22.0,78.0,53.0,80.0,81.0,79.0,116.0,49.0,142.0,67.0,NA,NA,230.0,42.0,25.0,30.0,54.0,39.0,81.0,0.0,117.0,53.0,152.0,59.0,NA,NA,NA,NA,8.0,267.0,0.0,226.0,56.0,10.0,103.0,2.0,38.0,95.0,40.0
DDD,2013B,472949,F,London Region,HE Qualification,20-30%,35-55,1,120,N,Fail,124.0,NA,-1.0,88.0,-1.0,94.0,-1.0,95.0,NA,NA,NA,NA,NA,NA,NA,NA,-1.0,100.0,-1.0,97.0,-1.0,89.0,-1.0,83.0,-1.0,65.0,-1.0,61.0,NA,NA,2.0,14.0,0.0,49.0,34.0,0.0,3.0,0.0,8.0,24.0,6.0
DDD,2013B,473008,F,Ireland,Lower Than A Level,0-10%,0-35,0,120,N,Pass,-101.0,NA,23.0,87.0,51.0,88.0,79.0,92.0,114.0,83.0,150.0,54.0,199.0,45.0,231.0,76.0,25.0,50.0,54.0,83.0,81.0,81.0,117.0,75.0,152.0,78.0,173.0,56.0,209.0,67.0,49.0,639.0,31.0,539.0,205.0,40.0,115.0,1.0,122.0,381.0,122.0
DDD,2013B,473640,M,North Western Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn,-106.0,160.0,25.0,10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.0,33.0,NA,NA,NA,NA,152.0,17.0,NA,NA,NA,NA,7.0,814.0,0.0,359.0,121.0,0.0,33.0,1.0,11.0,138.0,26.0
DDD,2013B,473965,M,East Midlands Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,-92.0,NA,24.0,91.0,53.0,89.0,81.0,97.0,NA,NA,NA,NA,NA,NA,230.0,62.0,25.0,80.0,54.0,78.0,81.0,94.0,NA,NA,NA,NA,NA,NA,209.0,91.0,14.0,99.0,0.0,163.0,176.0,13.0,15.0,0.0,57.0,170.0,40.0
DDD,2013B,474133,M,South West Region,Lower Than A Level,40-50%,35-55,1,240,Y,Fail,-53.0,NA,32.0,61.0,60.0,55.0,81.0,64.0,NA,NA,163.0,55.0,210.0,59.0,231.0,40.0,NA,NA,54.0,75.0,81.0,47.0,117.0,57.0,152.0,63.0,173.0,67.0,209.0,40.0,48.0,85.0,279.0,350.0,376.0,37.0,15.0,0.0,44.0,320.0,82.0
DDD,2013B,474153,M,London Region,Lower Than A Level,0-10%,0-35,1,150,N,Withdrawn,-48.0,108.0,25.0,15.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,3.0,NA,NA,81.0,31.0,NA,NA,NA,NA,NA,NA,NA,NA,4.0,30.0,0.0,139.0,110.0,0.0,0.0,0.0,28.0,194.0,44.0
DDD,2013B,474451,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,Y,Fail,-24.0,NA,32.0,23.0,60.0,18.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,23.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,48.0,0.0,70.0,35.0,2.0,0.0,1.0,9.0,38.0,15.0
DDD,2013B,474464,M,South Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,-85.0,NA,24.0,80.0,51.0,81.0,80.0,83.0,121.0,72.0,150.0,73.0,199.0,67.0,229.0,53.0,25.0,60.0,54.0,78.0,81.0,69.0,117.0,65.0,152.0,69.0,173.0,53.0,209.0,64.0,40.0,783.0,0.0,591.0,286.0,7.0,101.0,5.0,93.0,336.0,76.0
DDD,2013B,474633,F,Yorkshire Region,Lower Than A Level,60-70%,0-35,1,120,N,Pass,-155.0,NA,21.0,88.0,51.0,78.0,80.0,92.0,115.0,72.0,151.0,72.0,200.0,61.0,233.0,40.0,25.0,87.0,54.0,92.0,81.0,78.0,117.0,82.0,152.0,93.0,173.0,81.0,209.0,59.0,45.0,579.0,86.0,763.0,206.0,73.0,127.0,2.0,161.0,682.0,155.0
DDD,2013B,474740,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,1,150,N,Pass,-95.0,NA,23.0,63.0,53.0,66.0,81.0,48.0,116.0,27.0,151.0,79.0,NA,NA,229.0,42.0,25.0,43.0,54.0,75.0,81.0,56.0,117.0,53.0,152.0,81.0,NA,NA,NA,NA,23.0,152.0,0.0,144.0,331.0,2.0,96.0,0.0,34.0,227.0,15.0
DDD,2013B,474966,F,North Western Region,Lower Than A Level,40-50%,0-35,1,120,N,Withdrawn,-24.0,57.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,18.0,0.0,26.0,7.0,0.0,0.0,4.0,8.0,35.0,9.0
DDD,2013B,475443,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,180,N,Withdrawn,-53.0,123.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,30.0,54.0,44.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0,26.0,0.0,151.0,71.0,3.0,31.0,4.0,85.0,296.0,46.0
DDD,2013B,475480,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,-71.0,27.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,60.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,121.0,0.0,77.0,26.0,2.0,17.0,0.0,13.0,73.0,22.0
DDD,2013B,475604,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Withdrawn,-77.0,-10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2013B,475619,M,Scotland,HE Qualification,40-50%,35-55,0,60,N,Withdrawn,-24.0,223.0,19.0,79.0,49.0,89.0,78.0,95.0,110.0,69.0,NA,NA,NA,NA,NA,NA,25.0,83.0,54.0,83.0,81.0,69.0,117.0,72.0,152.0,74.0,NA,NA,NA,NA,19.0,647.0,0.0,354.0,221.0,8.0,51.0,2.0,49.0,323.0,57.0
DDD,2013B,475883,M,South Region,HE Qualification,70-80%,0-35,1,120,N,Pass,-21.0,NA,21.0,87.0,52.0,84.0,80.0,87.0,116.0,80.0,151.0,67.0,200.0,87.0,229.0,64.0,25.0,90.0,54.0,97.0,81.0,89.0,117.0,80.0,152.0,74.0,173.0,92.0,209.0,80.0,13.0,650.0,1.0,387.0,68.0,1.0,106.0,3.0,87.0,311.0,105.0
DDD,2013B,475897,M,North Region,A Level or Equivalent,70-80%,35-55,0,120,N,Pass,-95.0,NA,22.0,81.0,52.0,78.0,80.0,74.0,117.0,72.0,159.0,39.0,207.0,68.0,231.0,40.0,25.0,87.0,54.0,83.0,81.0,69.0,117.0,43.0,NA,NA,NA,NA,NA,NA,17.0,801.0,0.0,664.0,336.0,41.0,205.0,5.0,115.0,312.0,111.0
DDD,2013B,476041,F,North Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-61.0,NA,21.0,68.0,49.0,77.0,73.0,82.0,111.0,67.0,147.0,85.0,198.0,54.0,230.0,42.0,25.0,67.0,54.0,58.0,81.0,56.0,117.0,63.0,152.0,65.0,173.0,53.0,209.0,40.0,8.0,374.0,2.0,334.0,87.0,3.0,70.0,1.0,54.0,84.0,21.0
DDD,2013B,476093,F,West Midlands Region,Lower Than A Level,40-50%,0-35,1,120,N,Fail,-29.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,3.0,0.0,41.0,6.0,1.0,0.0,2.0,1.0,1.0,10.0
DDD,2013B,476637,M,North Region,HE Qualification,80-90%,35-55,1,240,N,Distinction,-213.0,NA,21.0,93.0,50.0,94.0,75.0,96.0,113.0,99.0,150.0,98.0,196.0,97.0,229.0,96.0,25.0,100.0,54.0,94.0,81.0,100.0,117.0,100.0,152.0,98.0,173.0,94.0,209.0,96.0,15.0,474.0,0.0,473.0,204.0,28.0,112.0,0.0,105.0,199.0,58.0
DDD,2013B,476910,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-23.0,NA,24.0,91.0,51.0,85.0,81.0,89.0,121.0,84.0,155.0,76.0,192.0,86.0,229.0,73.0,25.0,77.0,54.0,92.0,81.0,97.0,117.0,100.0,152.0,96.0,173.0,86.0,209.0,85.0,14.0,27.0,2.0,70.0,58.0,1.0,62.0,0.0,33.0,72.0,7.0
DDD,2013B,476964,M,South Region,HE Qualification,70-80%,35-55,0,90,N,Distinction,-66.0,NA,17.0,89.0,49.0,85.0,71.0,91.0,101.0,92.0,166.0,91.0,192.0,88.0,230.0,87.0,25.0,97.0,54.0,94.0,81.0,97.0,117.0,92.0,152.0,96.0,173.0,89.0,209.0,95.0,34.0,1121.0,11.0,994.0,147.0,25.0,239.0,2.0,160.0,706.0,204.0
DDD,2013B,477160,F,Ireland,HE Qualification,NA,35-55,1,120,N,Withdrawn,-142.0,-137.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DDD,2013B,477451,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,Y,Pass,-50.0,NA,25.0,76.0,52.0,73.0,81.0,81.0,116.0,37.0,151.0,73.0,200.0,59.0,229.0,56.0,NA,NA,54.0,72.0,81.0,58.0,117.0,65.0,152.0,44.0,NA,NA,NA,NA,9.0,136.0,0.0,160.0,176.0,10.0,30.0,1.0,43.0,53.0,17.0
DDD,2013B,477517,M,South Region,Post Graduate Qualification,90-100%,35-55,0,70,N,Pass,-154.0,NA,13.0,91.0,40.0,84.0,72.0,98.0,100.0,94.0,150.0,95.0,NA,NA,230.0,62.0,25.0,93.0,54.0,100.0,81.0,92.0,117.0,93.0,152.0,93.0,173.0,94.0,209.0,93.0,60.0,559.0,337.0,658.0,88.0,55.0,286.0,0.0,86.0,527.0,102.0
DDD,2013B,478213,M,North Region,Post Graduate Qualification,NA,0-35,0,120,N,Pass,-2.0,NA,25.0,64.0,60.0,61.0,82.0,83.0,116.0,84.0,151.0,73.0,200.0,81.0,231.0,53.0,25.0,73.0,54.0,81.0,81.0,86.0,117.0,93.0,152.0,59.0,173.0,47.0,209.0,79.0,14.0,341.0,0.0,263.0,202.0,6.0,41.0,0.0,39.0,67.0,24.0
DDD,2013B,478346,M,South East Region,HE Qualification,20-30%,0-35,0,60,N,Distinction,-30.0,NA,25.0,96.0,53.0,91.0,82.0,96.0,116.0,96.0,154.0,64.0,201.0,58.0,229.0,73.0,25.0,100.0,54.0,92.0,81.0,92.0,117.0,95.0,152.0,93.0,173.0,92.0,209.0,93.0,29.0,727.0,7.0,805.0,394.0,27.0,235.0,7.0,228.0,571.0,86.0
DDD,2013B,478744,F,North Western Region,A Level or Equivalent,50-60%,0-35,1,180,N,Withdrawn,-24.0,215.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.0,25.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,6.0,0.0,32.0,18.0,0.0,0.0,0.0,3.0,12.0,2.0
DDD,2013B,479347,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,70,Y,Withdrawn,-25.0,27.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,53.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0,61.0,27.0,76.0,20.0,2.0,2.0,0.0,6.0,57.0,19.0
