code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,34860_date,34860_score,34861_date,34861_score,34862_date,34862_score,34863_date,34863_score,34864_date,34864_score,34865_date,34865_score,34866_date,34866_score,34867_date,34867_score,34868_date,34868_score,34869_date,34869_score,34870_date,34870_score,34871_date,34871_score,clicks_dataplus,clicks_dualpane,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucontent,clicks_ouelluminate,clicks_ouwiki,clicks_page,clicks_questionnaire,clicks_quiz,clicks_resource,clicks_subpage,clicks_url
FFF,2013B,385578,M,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,-58.0,NA,18.0,84.0,47.0,62.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,88.0,0.0,35.0,95.0,4.0,1.0,3.0,0.0,1.0,9.0,46.0,4.0
FFF,2013B,385681,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,120,Y,Withdrawn,-30.0,11.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,23.0,0.0,30.0,24.0,0.0,0.0,1.0,0.0,4.0,1.0,19.0,1.0
FFF,2013B,386985,M,East Anglian Region,HE Qualification,20-30%,0-35,0,60,N,Withdrawn,-58.0,26.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,22.0,46.0,0.0,0.0,1.0,0.0,88.0,1.0,24.0,7.0
FFF,2013B,387174,M,Ireland,A Level or Equivalent,50-60%,0-35,2,180,N,Pass,-137.0,NA,15.0,88.0,46.0,66.0,87.0,65.0,125.0,75.0,165.0,86.0,-2.0,91.0,14.0,83.0,48.0,65.0,91.0,76.0,125.0,72.0,156.0,45.0,154.0,48.0,3.0,1.0,754.0,0.0,937.0,648.0,9.0,9.0,9.0,20.0,805.0,33.0,397.0,70.0
FFF,2013B,387447,M,North Region,A Level or Equivalent,50-60%,0-35,1,150,N,Pass,-36.0,NA,16.0,78.0,43.0,84.0,88.0,70.0,130.0,73.0,164.0,86.0,116.0,82.0,117.0,93.0,178.0,72.0,188.0,75.0,192.0,89.0,199.0,80.0,199.0,76.0,18.0,8.0,380.0,0.0,500.0,1519.0,1.0,48.0,7.0,18.0,1116.0,32.0,280.0,29.0
FFF,2013B,387635,M,London Region,A Level or Equivalent,0-10%,0-35,2,180,N,Fail,-102.0,NA,18.0,66.0,46.0,64.0,96.0,14.0,129.0,36.0,166.0,40.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,79.0,0.0,99.0,181.0,0.0,0.0,4.0,0.0,0.0,17.0,47.0,10.0
FFF,2013B,388323,M,South West Region,Lower Than A Level,20-30%,35-55,1,60,N,Fail,-34.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,5.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
FFF,2013B,389759,M,South West Region,HE Qualification,70-80%,35-55,0,60,N,Withdrawn,-55.0,76.0,17.0,82.0,54.0,76.0,NA,NA,NA,NA,NA,NA,14.0,78.0,18.0,93.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,409.0,0.0,219.0,299.0,22.0,2.0,7.0,0.0,199.0,28.0,131.0,11.0
FFF,2013B,389773,F,East Midlands Region,A Level or Equivalent,10-20,0-35,1,90,Y,Withdrawn,-173.0,190.0,NA,NA,NA,NA,110.0,66.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,6.0,129.0,0.0,150.0,334.0,19.0,0.0,5.0,0.0,348.0,97.0,196.0,25.0
FFF,2013B,390400,M,Scotland,Lower Than A Level,90-100%,0-35,2,120,N,Fail,-25.0,NA,18.0,90.0,46.0,74.0,88.0,75.0,131.0,71.0,165.0,75.0,221.0,86.0,221.0,85.0,221.0,79.0,221.0,83.0,221.0,73.0,221.0,53.0,221.0,79.0,4.0,5.0,406.0,0.0,615.0,1566.0,5.0,23.0,16.0,16.0,988.0,33.0,375.0,38.0
FFF,2013B,390440,M,Wales,Lower Than A Level,50-60%,0-35,1,60,N,Withdrawn,-27.0,46.0,18.0,82.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,3.0,78.0,0.0,94.0,496.0,9.0,33.0,9.0,9.0,99.0,20.0,111.0,10.0
FFF,2013B,391343,M,West Midlands Region,Lower Than A Level,20-30%,0-35,2,150,N,Fail,-55.0,NA,19.0,78.0,47.0,66.0,89.0,46.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,37.0,0.0,74.0,202.0,1.0,0.0,3.0,0.0,34.0,17.0,88.0,5.0
FFF,2013B,391613,M,South West Region,A Level or Equivalent,50-60%,0-35,1,120,N,Distinction,-140.0,NA,26.0,96.0,47.0,90.0,93.0,81.0,131.0,94.0,166.0,92.0,208.0,86.0,208.0,90.0,208.0,81.0,209.0,87.0,209.0,86.0,216.0,94.0,216.0,89.0,17.0,0.0,130.0,0.0,236.0,1043.0,13.0,1.0,3.0,0.0,1376.0,34.0,200.0,15.0
FFF,2013B,391630,M,South East Region,Lower Than A Level,30-40%,0-35,1,60,N,Fail,-89.0,NA,19.0,86.0,47.0,68.0,104.0,44.0,152.0,40.0,NA,NA,10.0,84.0,98.0,89.0,220.0,61.0,221.0,83.0,221.0,65.0,223.0,71.0,223.0,75.0,0.0,0.0,132.0,0.0,105.0,110.0,0.0,0.0,4.0,0.0,593.0,21.0,71.0,2.0
FFF,2013B,391822,M,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,-25.0,NA,17.0,78.0,44.0,74.0,86.0,79.0,120.0,80.0,144.0,85.0,10.0,89.0,41.0,89.0,111.0,58.0,111.0,65.0,144.0,75.0,186.0,81.0,202.0,76.0,3.0,7.0,354.0,0.0,741.0,1582.0,50.0,20.0,13.0,15.0,691.0,54.0,375.0,53.0
FFF,2013B,391891,M,Scotland,HE Qualification,30-40%,0-35,0,60,N,Pass,-42.0,NA,17.0,88.0,46.0,48.0,88.0,81.0,130.0,81.0,165.0,92.0,110.0,94.0,119.0,87.0,119.0,76.0,213.0,82.0,213.0,65.0,213.0,71.0,213.0,69.0,17.0,4.0,407.0,0.0,502.0,2051.0,40.0,30.0,13.0,0.0,1353.0,50.0,393.0,34.0
FFF,2013B,392217,M,London Region,Lower Than A Level,50-60%,0-35,1,105,N,Withdrawn,-113.0,-29.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2013B,392691,M,South West Region,Lower Than A Level,40-50%,0-35,0,210,N,Withdrawn,-115.0,54.0,22.0,30.0,NA,NA,NA,NA,NA,NA,NA,NA,17.0,54.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,249.0,15.0,177.0,460.0,20.0,70.0,15.0,0.0,171.0,39.0,154.0,21.0
FFF,2013B,393918,M,East Midlands Region,Lower Than A Level,40-50%,0-35,1,120,N,Fail,-151.0,NA,18.0,94.0,46.0,88.0,93.0,96.0,131.0,76.0,166.0,76.0,45.0,81.0,45.0,78.0,84.0,77.0,133.0,61.0,171.0,86.0,172.0,75.0,172.0,73.0,0.0,5.0,318.0,0.0,508.0,1153.0,56.0,68.0,11.0,9.0,751.0,46.0,205.0,26.0
FFF,2013B,393934,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,-46.0,NA,14.0,92.0,38.0,72.0,86.0,81.0,130.0,74.0,165.0,21.0,53.0,78.0,77.0,95.0,97.0,79.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,33.0,0.0,168.0,454.0,0.0,2.0,1.0,0.0,248.0,22.0,158.0,4.0
FFF,2013B,394347,M,Wales,A Level or Equivalent,30-40%,0-35,1,60,N,Fail,-12.0,NA,18.0,80.0,46.0,82.0,88.0,42.0,141.0,43.0,177.0,0.0,6.0,91.0,37.0,86.0,90.0,75.0,118.0,86.0,NA,NA,207.0,65.0,NA,NA,0.0,0.0,650.0,0.0,456.0,1642.0,39.0,15.0,19.0,5.0,848.0,53.0,390.0,47.0
FFF,2013B,394937,M,South West Region,Lower Than A Level,90-100%,0-35,1,120,N,Pass,-42.0,NA,19.0,76.0,46.0,88.0,89.0,73.0,131.0,84.0,178.0,70.0,171.0,64.0,171.0,68.0,171.0,52.0,184.0,64.0,184.0,59.0,184.0,67.0,184.0,55.0,1.0,1.0,155.0,0.0,332.0,1272.0,0.0,0.0,15.0,0.0,555.0,55.0,260.0,34.0
FFF,2013B,395010,M,East Anglian Region,Lower Than A Level,30-40%,0-35,2,150,N,Withdrawn,-30.0,27.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,9.0,0.0,20.0,22.0,0.0,0.0,3.0,0.0,0.0,37.0,17.0,1.0
FFF,2013B,395367,F,North Western Region,Lower Than A Level,20-30%,0-35,0,90,Y,Withdrawn,-194.0,151.0,18.0,88.0,46.0,64.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,166.0,0.0,110.0,84.0,6.0,0.0,1.0,0.0,0.0,12.0,62.0,4.0
FFF,2013B,395463,M,West Midlands Region,HE Qualification,50-60%,0-35,2,180,N,Fail,-140.0,NA,39.0,72.0,48.0,44.0,89.0,32.0,131.0,55.0,166.0,29.0,97.0,73.0,168.0,88.0,198.0,68.0,198.0,78.0,203.0,83.0,224.0,61.0,203.0,85.0,0.0,0.0,73.0,0.0,103.0,206.0,0.0,6.0,1.0,0.0,540.0,22.0,142.0,10.0
FFF,2013B,395588,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,1,150,N,Pass,-118.0,NA,14.0,82.0,35.0,68.0,73.0,81.0,113.0,74.0,162.0,79.0,24.0,87.0,37.0,88.0,49.0,78.0,91.0,90.0,125.0,83.0,156.0,77.0,156.0,60.0,17.0,25.0,629.0,0.0,955.0,3447.0,70.0,104.0,28.0,54.0,969.0,77.0,768.0,103.0
FFF,2013B,396679,F,South Region,HE Qualification,90-100%,0-35,0,180,N,Fail,-213.0,NA,18.0,80.0,47.0,62.0,89.0,76.0,138.0,63.0,166.0,53.0,173.0,71.0,173.0,88.0,175.0,74.0,175.0,72.0,175.0,62.0,178.0,70.0,178.0,80.0,0.0,0.0,141.0,0.0,137.0,423.0,1.0,1.0,2.0,0.0,619.0,20.0,114.0,9.0
FFF,2013B,396739,M,South East Region,HE Qualification,30-40%,0-35,0,60,N,Pass,-77.0,NA,18.0,82.0,46.0,88.0,87.0,88.0,131.0,96.0,165.0,97.0,17.0,90.0,52.0,95.0,110.0,85.0,152.0,91.0,192.0,93.0,220.0,80.0,216.0,83.0,50.0,11.0,431.0,0.0,535.0,2611.0,29.0,56.0,20.0,38.0,518.0,55.0,348.0,46.0
FFF,2013B,397297,M,Yorkshire Region,HE Qualification,80-90%,0-35,0,60,N,Withdrawn,-21.0,-5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2013B,397310,M,East Anglian Region,Lower Than A Level,50-60%,0-35,1,90,N,Fail,-82.0,NA,22.0,50.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,23.0,14.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,1.0
FFF,2013B,398040,M,South Region,Lower Than A Level,80-90%,35-55,0,60,N,Distinction,-36.0,NA,17.0,88.0,45.0,84.0,81.0,99.0,117.0,98.0,161.0,98.0,-8.0,99.0,14.0,94.0,66.0,87.0,95.0,83.0,145.0,90.0,192.0,82.0,172.0,84.0,46.0,16.0,1212.0,0.0,1894.0,3218.0,36.0,29.0,12.0,48.0,1207.0,56.0,553.0,31.0
FFF,2013B,398118,F,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,-52.0,NA,18.0,80.0,46.0,82.0,89.0,73.0,NA,NA,166.0,39.0,221.0,80.0,223.0,84.0,223.0,70.0,223.0,85.0,223.0,67.0,223.0,79.0,223.0,65.0,0.0,4.0,145.0,0.0,277.0,1110.0,7.0,15.0,14.0,0.0,741.0,127.0,281.0,42.0
FFF,2013B,398656,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,120,N,Fail,-12.0,NA,19.0,70.0,47.0,66.0,95.0,31.0,130.0,44.0,166.0,35.0,158.0,67.0,194.0,57.0,194.0,41.0,194.0,47.0,194.0,61.0,194.0,41.0,194.0,53.0,0.0,0.0,448.0,0.0,412.0,771.0,10.0,3.0,4.0,0.0,959.0,31.0,414.0,24.0
FFF,2013B,398862,M,Wales,A Level or Equivalent,90-100%,0-35,0,90,N,Pass,-21.0,NA,16.0,82.0,45.0,76.0,82.0,75.0,128.0,70.0,165.0,84.0,175.0,79.0,167.0,94.0,173.0,81.0,174.0,84.0,175.0,77.0,180.0,91.0,179.0,83.0,24.0,2.0,90.0,0.0,253.0,771.0,8.0,0.0,4.0,4.0,802.0,35.0,238.0,12.0
FFF,2013B,399895,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,-55.0,NA,22.0,84.0,47.0,64.0,104.0,78.0,137.0,82.0,173.0,77.0,187.0,62.0,187.0,80.0,188.0,52.0,193.0,46.0,193.0,61.0,198.0,50.0,195.0,65.0,0.0,0.0,209.0,0.0,231.0,1005.0,6.0,51.0,17.0,1.0,788.0,63.0,249.0,38.0
FFF,2013B,400004,M,South West Region,A Level or Equivalent,20-30%,0-35,1,60,N,Withdrawn,-16.0,170.0,17.0,80.0,46.0,72.0,95.0,52.0,130.0,47.0,NA,NA,10.0,84.0,25.0,91.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,176.0,0.0,157.0,507.0,24.0,5.0,14.0,0.0,200.0,20.0,113.0,16.0
FFF,2013B,400010,M,South Region,Lower Than A Level,0-10%,0-35,1,360,N,Fail,-36.0,NA,18.0,58.0,NA,NA,NA,NA,NA,NA,NA,NA,14.0,68.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,43.0,1.0,66.0,108.0,0.0,0.0,5.0,0.0,100.0,14.0,45.0,9.0
FFF,2013B,400087,F,North Region,A Level or Equivalent,10-20,0-35,1,60,N,Pass,-48.0,NA,18.0,64.0,47.0,72.0,89.0,87.0,138.0,84.0,187.0,95.0,82.0,95.0,82.0,94.0,213.0,80.0,213.0,88.0,214.0,76.0,221.0,76.0,221.0,81.0,4.0,5.0,411.0,0.0,634.0,968.0,28.0,33.0,18.0,16.0,784.0,51.0,533.0,44.0
FFF,2013B,400632,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-12.0,NA,18.0,92.0,58.0,70.0,89.0,93.0,138.0,80.0,166.0,68.0,95.0,89.0,136.0,87.0,136.0,92.0,209.0,96.0,160.0,85.0,209.0,83.0,209.0,87.0,0.0,0.0,149.0,0.0,416.0,1099.0,5.0,1.0,9.0,0.0,890.0,17.0,259.0,26.0
FFF,2013B,401812,M,North Western Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,-92.0,NA,18.0,58.0,NA,NA,NA,NA,NA,NA,NA,NA,27.0,79.0,27.0,82.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,111.0,0.0,97.0,180.0,6.0,4.0,7.0,0.0,272.0,11.0,79.0,11.0
FFF,2013B,402531,M,South West Region,Lower Than A Level,50-60%,35-55,1,120,N,Fail,-100.0,NA,30.0,52.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,169.0,0.0,116.0,233.0,8.0,31.0,13.0,0.0,175.0,43.0,146.0,27.0
FFF,2013B,403158,F,London Region,A Level or Equivalent,40-50%,35-55,0,60,N,Withdrawn,-148.0,89.0,19.0,88.0,47.0,60.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,3.0,159.0,0.0,220.0,448.0,11.0,42.0,8.0,11.0,195.0,19.0,152.0,15.0
FFF,2013B,404135,F,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,-46.0,NA,18.0,74.0,47.0,82.0,97.0,57.0,138.0,43.0,165.0,64.0,207.0,76.0,207.0,76.0,207.0,78.0,208.0,51.0,209.0,68.0,210.0,56.0,210.0,66.0,18.0,7.0,264.0,0.0,385.0,1687.0,10.0,42.0,28.0,11.0,829.0,61.0,361.0,39.0
FFF,2013B,404147,M,Wales,Lower Than A Level,30-40%,0-35,2,120,N,Fail,-22.0,NA,18.0,92.0,47.0,84.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,1.0,353.0,0.0,144.0,538.0,1.0,16.0,4.0,9.0,26.0,19.0,131.0,17.0
FFF,2013B,404170,F,London Region,A Level or Equivalent,10-20,0-35,0,90,N,Withdrawn,-74.0,178.0,19.0,88.0,46.0,82.0,102.0,57.0,NA,NA,NA,NA,592.0,74.0,592.0,86.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,63.0,0.0,156.0,540.0,8.0,4.0,6.0,0.0,11.0,27.0,158.0,10.0
FFF,2013B,404559,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,-22.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
FFF,2013B,405219,F,South East Region,A Level or Equivalent,80-90%,35-55,0,60,N,Distinction,-22.0,NA,16.0,88.0,44.0,92.0,87.0,86.0,118.0,88.0,164.0,100.0,37.0,79.0,48.0,84.0,81.0,85.0,110.0,89.0,138.0,85.0,186.0,95.0,184.0,92.0,27.0,15.0,2557.0,4.0,997.0,2304.0,43.0,68.0,34.0,50.0,972.0,107.0,551.0,149.0
FFF,2013B,405314,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,-48.0,221.0,19.0,84.0,47.0,66.0,96.0,90.0,138.0,79.0,166.0,89.0,185.0,76.0,185.0,83.0,186.0,69.0,186.0,73.0,187.0,73.0,188.0,67.0,187.0,69.0,34.0,3.0,395.0,5.0,495.0,1859.0,33.0,71.0,13.0,18.0,1142.0,86.0,437.0,48.0
FFF,2013B,405889,M,West Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,-143.0,NA,18.0,76.0,52.0,62.0,103.0,47.0,144.0,68.0,173.0,60.0,143.0,60.0,143.0,73.0,143.0,58.0,175.0,63.0,178.0,77.0,210.0,49.0,210.0,63.0,0.0,3.0,704.0,0.0,486.0,1035.0,20.0,13.0,7.0,3.0,719.0,40.0,265.0,26.0
FFF,2013B,407371,F,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,-81.0,NA,18.0,98.0,47.0,96.0,88.0,86.0,131.0,95.0,165.0,98.0,201.0,83.0,202.0,98.0,207.0,92.0,210.0,92.0,213.0,94.0,220.0,87.0,220.0,91.0,1.0,1.0,318.0,0.0,304.0,1005.0,24.0,5.0,11.0,0.0,485.0,20.0,181.0,27.0
FFF,2013B,407670,M,East Anglian Region,Lower Than A Level,70-80%,0-35,2,120,N,Distinction,-52.0,NA,15.0,90.0,45.0,86.0,86.0,95.0,135.0,86.0,165.0,91.0,41.0,88.0,45.0,95.0,122.0,73.0,122.0,91.0,174.0,79.0,213.0,89.0,213.0,83.0,0.0,5.0,285.0,0.0,631.0,1865.0,18.0,46.0,16.0,15.0,831.0,34.0,407.0,43.0
FFF,2013B,407681,M,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-23.0,NA,19.0,68.0,47.0,58.0,NA,NA,136.0,76.0,172.0,57.0,20.0,85.0,213.0,94.0,214.0,93.0,215.0,78.0,220.0,85.0,220.0,85.0,220.0,91.0,0.0,0.0,163.0,0.0,158.0,399.0,3.0,11.0,8.0,0.0,485.0,24.0,162.0,13.0
FFF,2013B,407818,M,South Region,HE Qualification,20-30%,35-55,0,60,N,Pass,-30.0,NA,16.0,72.0,49.0,66.0,82.0,63.0,127.0,58.0,162.0,56.0,158.0,73.0,158.0,81.0,184.0,78.0,158.0,78.0,158.0,83.0,186.0,73.0,182.0,80.0,0.0,10.0,323.0,0.0,1045.0,1356.0,8.0,27.0,33.0,10.0,1498.0,97.0,624.0,72.0
FFF,2013B,407968,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,90,N,Pass,-18.0,NA,19.0,86.0,46.0,68.0,89.0,65.0,131.0,86.0,166.0,21.0,220.0,75.0,220.0,90.0,220.0,61.0,220.0,79.0,220.0,80.0,220.0,75.0,220.0,68.0,0.0,0.0,24.0,0.0,153.0,341.0,0.0,0.0,0.0,0.0,604.0,18.0,96.0,3.0
FFF,2013B,408372,M,East Anglian Region,Lower Than A Level,90-100%,0-35,2,60,N,Pass,-68.0,NA,23.0,84.0,60.0,26.0,NA,NA,164.0,76.0,186.0,72.0,220.0,79.0,223.0,82.0,224.0,57.0,223.0,69.0,224.0,64.0,224.0,62.0,224.0,2.0,0.0,0.0,53.0,0.0,119.0,166.0,0.0,0.0,2.0,0.0,489.0,18.0,76.0,5.0
FFF,2013B,408651,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Fail,-24.0,NA,19.0,86.0,47.0,98.0,88.0,87.0,134.0,83.0,NA,NA,26.0,72.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,7.0,401.0,0.0,237.0,763.0,2.0,21.0,6.0,10.0,89.0,76.0,256.0,23.0
FFF,2013B,408753,F,West Midlands Region,Lower Than A Level,30-40%,0-35,0,90,N,Pass,-11.0,NA,18.0,96.0,46.0,84.0,102.0,84.0,131.0,73.0,165.0,76.0,49.0,86.0,167.0,87.0,220.0,71.0,220.0,81.0,221.0,81.0,224.0,67.0,224.0,84.0,0.0,0.0,251.0,0.0,241.0,684.0,3.0,22.0,9.0,0.0,2218.0,28.0,289.0,15.0
FFF,2013B,408762,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,-88.0,-18.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2013B,409663,M,North Western Region,Lower Than A Level,40-50%,0-35,2,120,N,Withdrawn,3.0,191.0,30.0,82.0,58.0,76.0,103.0,28.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,15.0,0.0,44.0,53.0,0.0,1.0,0.0,0.0,0.0,2.0,16.0,0.0
FFF,2013B,410874,M,Yorkshire Region,A Level or Equivalent,0-10%,35-55,2,120,N,Fail,-27.0,NA,18.0,70.0,53.0,58.0,NA,NA,NA,NA,NA,NA,28.0,75.0,33.0,88.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,209.0,0.0,149.0,225.0,10.0,3.0,12.0,0.0,225.0,45.0,127.0,18.0
FFF,2013B,411013,M,North Region,Lower Than A Level,NA,0-35,1,180,N,Distinction,-23.0,NA,16.0,86.0,46.0,80.0,88.0,93.0,134.0,88.0,165.0,97.0,53.0,90.0,223.0,96.0,223.0,88.0,223.0,72.0,223.0,80.0,223.0,81.0,223.0,75.0,7.0,8.0,373.0,0.0,257.0,888.0,22.0,21.0,12.0,26.0,727.0,37.0,244.0,47.0
FFF,2013B,411553,F,London Region,Post Graduate Qualification,10-20,35-55,2,180,N,Fail,-42.0,NA,19.0,92.0,47.0,78.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,8.0,175.0,0.0,187.0,384.0,3.0,15.0,1.0,4.0,1.0,15.0,97.0,5.0
FFF,2013B,412025,M,Scotland,A Level or Equivalent,80-90%,0-35,2,60,N,Pass,-16.0,NA,19.0,86.0,53.0,62.0,89.0,46.0,131.0,47.0,NA,NA,223.0,93.0,223.0,52.0,223.0,62.0,223.0,89.0,223.0,72.0,223.0,78.0,223.0,70.0,3.0,0.0,122.0,0.0,80.0,198.0,2.0,0.0,3.0,0.0,404.0,15.0,90.0,5.0
FFF,2013B,412102,M,Scotland,HE Qualification,20-30%,35-55,0,60,N,Pass,-29.0,NA,19.0,72.0,47.0,92.0,89.0,83.0,131.0,78.0,166.0,85.0,168.0,76.0,207.0,97.0,207.0,84.0,214.0,96.0,208.0,83.0,216.0,96.0,220.0,79.0,22.0,3.0,406.0,0.0,380.0,1649.0,31.0,85.0,19.0,28.0,538.0,46.0,292.0,28.0
FFF,2013B,412263,M,Ireland,HE Qualification,NA,0-35,0,60,N,Pass,-29.0,NA,11.0,88.0,45.0,60.0,75.0,66.0,128.0,51.0,NA,NA,20.0,68.0,20.0,94.0,76.0,68.0,196.0,70.0,196.0,76.0,203.0,74.0,196.0,66.0,0.0,1.0,88.0,0.0,163.0,374.0,0.0,11.0,5.0,0.0,819.0,21.0,181.0,10.0
FFF,2013B,412307,F,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-22.0,NA,18.0,88.0,47.0,90.0,89.0,87.0,131.0,84.0,180.0,10.0,199.0,93.0,199.0,96.0,216.0,89.0,224.0,88.0,224.0,89.0,224.0,75.0,224.0,81.0,0.0,7.0,230.0,0.0,411.0,2177.0,7.0,40.0,13.0,10.0,777.0,39.0,348.0,32.0
FFF,2013B,413705,F,South East Region,Lower Than A Level,50-60%,35-55,2,150,N,Fail,-64.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,35.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0
FFF,2013B,414258,F,Scotland,A Level or Equivalent,10-20,0-35,0,60,N,Fail,-16.0,NA,19.0,62.0,51.0,58.0,89.0,24.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,452.0,1.0,214.0,290.0,12.0,7.0,13.0,0.0,51.0,63.0,198.0,29.0
