code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,34886_date,34886_score,34887_date,34887_score,34888_date,34888_score,34889_date,34889_score,34890_date,34890_score,34891_date,34891_score,34892_date,34892_score,34893_date,34893_score,34894_date,34894_score,34895_date,34895_score,34896_date,34896_score,34897_date,34897_score,clicks_dataplus,clicks_dualpane,clicks_folder,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucollaborate,clicks_oucontent,clicks_ouwiki,clicks_page,clicks_questionnaire,clicks_quiz,clicks_resource,clicks_subpage,clicks_url
FFF,2014B,495580,F,Wales,A Level or Equivalent,10-20,0-35,0,90,N,Fail,-102.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
FFF,2014B,495618,M,South Region,Lower Than A Level,80-90%,0-35,0,90,N,Withdrawn,-66.0,101.0,23.0,90.0,51.0,68.0,88.0,83.0,NA,NA,NA,NA,23.0,80.0,37.0,88.0,97.0,67.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,1.0,0.0,214.0,1.0,257.0,1.0,799.0,75.0,7.0,9.0,268.0,43.0,206.0,18.0
FFF,2014B,496590,M,South West Region,Lower Than A Level,20-30%,0-35,1,120,N,Fail,-40.0,NA,16.0,72.0,51.0,70.0,NA,NA,NA,NA,NA,NA,200.0,47.0,200.0,59.0,200.0,61.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,58.0,0.0,116.0,3.0,133.0,0.0,7.0,0.0,314.0,15.0,86.0,1.0
FFF,2014B,498006,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-44.0,NA,23.0,86.0,52.0,80.0,86.0,83.0,129.0,44.0,171.0,85.0,199.0,84.0,199.0,98.0,207.0,89.0,207.0,87.0,210.0,91.0,227.0,91.0,221.0,82.0,8.0,3.0,3.0,276.0,0.0,223.0,1.0,1137.0,22.0,9.0,12.0,425.0,53.0,181.0,16.0
FFF,2014B,498266,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,120,N,Distinction,-47.0,NA,22.0,94.0,51.0,86.0,87.0,82.0,128.0,88.0,168.0,96.0,11.0,80.0,37.0,89.0,66.0,81.0,102.0,84.0,105.0,82.0,193.0,75.0,159.0,77.0,18.0,0.0,2.0,1892.0,0.0,1507.0,4.0,1015.0,19.0,7.0,6.0,917.0,170.0,449.0,28.0
FFF,2014B,498636,M,South Region,Lower Than A Level,20-30%,0-35,2,120,Y,Fail,-24.0,NA,-1.0,62.0,-1.0,68.0,-1.0,68.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
FFF,2014B,498828,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,-99.0,NA,22.0,82.0,48.0,76.0,81.0,80.0,127.0,79.0,166.0,92.0,5.0,98.0,26.0,94.0,73.0,81.0,116.0,84.0,154.0,76.0,188.0,83.0,186.0,66.0,29.0,4.0,3.0,739.0,0.0,956.0,2.0,1430.0,65.0,13.0,31.0,881.0,30.0,293.0,23.0
FFF,2014B,499244,M,South Region,Lower Than A Level,70-80%,0-35,2,90,N,Withdrawn,-130.0,-60.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014B,499404,F,North Western Region,A Level or Equivalent,30-40%,0-35,1,150,N,Withdrawn,-137.0,-46.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014B,499813,M,North Region,A Level or Equivalent,NA,0-35,0,120,N,Distinction,-25.0,NA,24.0,96.0,52.0,80.0,87.0,87.0,129.0,89.0,171.0,87.0,45.0,96.0,54.0,99.0,90.0,95.0,121.0,93.0,168.0,93.0,178.0,96.0,212.0,88.0,76.0,4.0,4.0,1507.0,0.0,2387.0,0.0,9308.0,274.0,56.0,35.0,1147.0,130.0,1290.0,154.0
FFF,2014B,501302,F,Scotland,HE Qualification,40-50%,0-35,1,60,N,Fail,-110.0,NA,24.0,82.0,52.0,62.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,212.0,0.0,137.0,0.0,173.0,31.0,5.0,0.0,28.0,21.0,74.0,6.0
FFF,2014B,501421,M,West Midlands Region,Lower Than A Level,70-80%,35-55,0,60,N,Fail,-29.0,NA,18.0,72.0,52.0,60.0,NA,NA,NA,NA,NA,NA,38.0,53.0,39.0,76.0,137.0,63.0,137.0,66.0,221.0,58.0,222.0,46.0,222.0,67.0,1.0,1.0,0.0,1439.0,0.0,514.0,1.0,1013.0,40.0,10.0,9.0,827.0,25.0,226.0,24.0
FFF,2014B,502150,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,1,60,N,Withdrawn,-25.0,52.0,23.0,50.0,NA,NA,NA,NA,NA,NA,NA,NA,37.0,66.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,109.0,0.0,95.0,0.0,281.0,22.0,6.0,6.0,190.0,15.0,67.0,5.0
FFF,2014B,502501,M,North Western Region,Lower Than A Level,70-80%,0-35,0,90,N,Fail,-24.0,NA,26.0,52.0,53.0,72.0,96.0,75.0,132.0,78.0,172.0,83.0,209.0,77.0,209.0,90.0,209.0,70.0,210.0,78.0,210.0,77.0,212.0,74.0,210.0,77.0,46.0,2.0,5.0,84.0,0.0,419.0,0.0,2562.0,79.0,26.0,43.0,722.0,45.0,778.0,79.0
FFF,2014B,502993,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-24.0,NA,23.0,74.0,51.0,78.0,86.0,72.0,128.0,63.0,170.0,74.0,222.0,75.0,222.0,82.0,226.0,69.0,222.0,56.0,226.0,74.0,227.0,76.0,226.0,67.0,0.0,0.0,2.0,167.0,17.0,112.0,11.0,138.0,2.0,3.0,0.0,744.0,26.0,169.0,3.0
FFF,2014B,503024,F,London Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,-67.0,-19.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014B,503154,M,Wales,A Level or Equivalent,80-90%,0-35,2,120,N,Pass,-25.0,NA,24.0,94.0,52.0,90.0,87.0,90.0,129.0,89.0,171.0,87.0,20.0,82.0,83.0,92.0,180.0,77.0,130.0,74.0,180.0,72.0,215.0,78.0,215.0,93.0,8.0,1.0,2.0,313.0,0.0,155.0,1.0,1407.0,12.0,9.0,13.0,540.0,20.0,153.0,24.0
FFF,2014B,503183,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-50.0,NA,14.0,80.0,51.0,76.0,87.0,77.0,128.0,74.0,176.0,86.0,12.0,74.0,39.0,94.0,195.0,79.0,189.0,77.0,195.0,79.0,202.0,74.0,202.0,65.0,9.0,0.0,1.0,201.0,0.0,268.0,6.0,981.0,30.0,11.0,9.0,660.0,23.0,206.0,36.0
FFF,2014B,504583,M,South Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn,-144.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.0,68.0,23.0,63.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,76.0,0.0,74.0,0.0,228.0,4.0,4.0,0.0,167.0,9.0,97.0,6.0
FFF,2014B,504700,M,South West Region,A Level or Equivalent,20-30%,0-35,1,120,N,Withdrawn,-90.0,10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FFF,2014B,505017,M,North Western Region,A Level or Equivalent,0-10%,0-35,1,60,N,Pass,-107.0,NA,23.0,92.0,52.0,82.0,87.0,67.0,129.0,59.0,171.0,52.0,136.0,79.0,136.0,79.0,228.0,57.0,229.0,47.0,229.0,61.0,229.0,48.0,229.0,63.0,1.0,0.0,2.0,291.0,9.0,631.0,0.0,1587.0,21.0,13.0,6.0,818.0,25.0,294.0,46.0
FFF,2014B,505131,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,-246.0,203.0,24.0,92.0,52.0,74.0,94.0,51.0,NA,NA,NA,NA,172.0,64.0,172.0,73.0,172.0,57.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,200.0,0.0,129.0,10.0,284.0,57.0,5.0,9.0,112.0,62.0,66.0,9.0
FFF,2014B,505826,M,North Region,A Level or Equivalent,20-30%,0-35,2,60,N,Withdrawn,-34.0,51.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,72.0,0.0,65.0,1.0,42.0,0.0,3.0,0.0,5.0,21.0,11.0,4.0
FFF,2014B,505900,M,London Region,HE Qualification,10-20,0-35,1,60,N,Withdrawn,-148.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014B,506038,F,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Distinction,-59.0,NA,10.0,100.0,47.0,98.0,86.0,97.0,128.0,91.0,170.0,98.0,34.0,86.0,47.0,90.0,75.0,79.0,132.0,78.0,172.0,79.0,180.0,82.0,186.0,85.0,24.0,0.0,2.0,1356.0,0.0,831.0,24.0,1628.0,88.0,12.0,33.0,1027.0,49.0,387.0,43.0
FFF,2014B,506674,F,Wales,Lower Than A Level,30-40%,0-35,0,300,N,Fail,-17.0,NA,24.0,90.0,59.0,64.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,38.0,0.0,59.0,0.0,68.0,6.0,3.0,0.0,2.0,38.0,64.0,4.0
FFF,2014B,507577,M,North Western Region,A Level or Equivalent,40-50%,35-55,0,120,N,Withdrawn,-24.0,150.0,36.0,58.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,1.0,0.0,72.0,0.0,223.0,7.0,3.0,0.0,2.0,34.0,53.0,5.0
FFF,2014B,509292,M,West Midlands Region,Lower Than A Level,20-30%,35-55,0,90,Y,Withdrawn,-22.0,178.0,23.0,68.0,51.0,58.0,86.0,31.0,129.0,45.0,170.0,40.0,143.0,87.0,143.0,93.0,NA,NA,143.0,83.0,NA,NA,178.0,79.0,NA,NA,0.0,0.0,0.0,801.0,51.0,533.0,11.0,2478.0,26.0,8.0,9.0,736.0,52.0,441.0,31.0
FFF,2014B,509407,M,Ireland,Lower Than A Level,60-70%,0-35,2,180,N,Fail,-29.0,NA,23.0,72.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,149.0,0.0,221.0,4.0,195.0,12.0,10.0,0.0,31.0,11.0,80.0,14.0
FFF,2014B,509866,M,South Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,-52.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0
FFF,2014B,510142,F,North Region,Lower Than A Level,NA,0-35,1,150,Y,Fail,-10.0,NA,24.0,48.0,51.0,56.0,98.0,21.0,132.0,50.0,171.0,67.0,13.0,85.0,31.0,92.0,81.0,56.0,136.0,54.0,168.0,56.0,185.0,56.0,180.0,48.0,0.0,0.0,2.0,904.0,0.0,788.0,4.0,1619.0,8.0,17.0,1.0,1164.0,23.0,341.0,26.0
FFF,2014B,510420,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-235.0,NA,21.0,84.0,50.0,78.0,86.0,79.0,129.0,84.0,171.0,84.0,213.0,88.0,213.0,81.0,213.0,64.0,213.0,61.0,213.0,81.0,213.0,62.0,213.0,71.0,0.0,0.0,1.0,412.0,0.0,324.0,7.0,1042.0,27.0,9.0,9.0,702.0,123.0,281.0,32.0
FFF,2014B,510693,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,1,60,N,Fail,-46.0,NA,23.0,78.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,31.0,0.0,30.0,0.0,110.0,4.0,3.0,0.0,26.0,5.0,38.0,2.0
FFF,2014B,511350,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,Y,Withdrawn,-29.0,226.0,20.0,62.0,56.0,62.0,94.0,34.0,134.0,36.0,179.0,19.0,33.0,72.0,158.0,86.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,143.0,0.0,202.0,5.0,791.0,20.0,8.0,9.0,249.0,35.0,196.0,13.0
FFF,2014B,511912,M,South East Region,A Level or Equivalent,20-30%,0-35,0,90,N,Distinction,-29.0,NA,23.0,88.0,51.0,94.0,87.0,97.0,129.0,97.0,171.0,97.0,41.0,98.0,61.0,96.0,226.0,92.0,175.0,96.0,226.0,89.0,226.0,94.0,226.0,97.0,0.0,0.0,2.0,79.0,0.0,434.0,0.0,2387.0,26.0,9.0,9.0,831.0,28.0,299.0,12.0
FFF,2014B,512236,M,North Region,HE Qualification,NA,0-35,0,120,N,Fail,-59.0,NA,24.0,66.0,52.0,56.0,87.0,61.0,136.0,59.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,140.0,0.0,45.0,0.0,47.0,0.0,4.0,0.0,0.0,31.0,29.0,0.0
FFF,2014B,513701,M,North Western Region,A Level or Equivalent,0-10%,0-35,1,90,N,Pass,-232.0,NA,22.0,92.0,51.0,72.0,86.0,82.0,128.0,79.0,170.0,74.0,10.0,82.0,143.0,90.0,219.0,80.0,222.0,73.0,226.0,87.0,228.0,71.0,226.0,68.0,0.0,0.0,2.0,174.0,0.0,222.0,0.0,364.0,0.0,0.0,0.0,443.0,17.0,113.0,11.0
FFF,2014B,513796,M,East Anglian Region,Lower Than A Level,20-30%,0-35,1,120,N,Withdrawn,-92.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014B,515965,M,London Region,HE Qualification,30-40%,35-55,1,120,N,Fail,-22.0,NA,23.0,70.0,59.0,80.0,94.0,54.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,35.0,0.0,62.0,1.0,66.0,1.0,1.0,0.0,0.0,9.0,32.0,3.0
FFF,2014B,516634,F,Scotland,HE Qualification,30-40%,0-35,0,60,N,Pass,-78.0,NA,23.0,92.0,50.0,82.0,85.0,58.0,128.0,50.0,170.0,57.0,200.0,82.0,200.0,67.0,222.0,76.0,212.0,80.0,228.0,80.0,228.0,54.0,228.0,66.0,0.0,0.0,2.0,929.0,0.0,663.0,3.0,1771.0,15.0,12.0,8.0,976.0,36.0,332.0,46.0
FFF,2014B,516770,M,West Midlands Region,Lower Than A Level,0-10%,35-55,2,120,N,Pass,-22.0,NA,-1.0,62.0,-1.0,74.0,86.0,91.0,127.0,83.0,168.0,91.0,-1.0,100.0,-1.0,100.0,54.0,91.0,95.0,92.0,110.0,95.0,171.0,94.0,172.0,90.0,1.0,0.0,1.0,873.0,1.0,364.0,15.0,87.0,8.0,6.0,0.0,1444.0,40.0,202.0,16.0
FFF,2014B,516894,M,North Western Region,A Level or Equivalent,30-40%,0-35,1,90,N,Fail,-128.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,6.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0
FFF,2014B,517274,M,North Western Region,Lower Than A Level,70-80%,0-35,0,90,N,Pass,-116.0,NA,23.0,82.0,51.0,60.0,87.0,75.0,129.0,57.0,NA,NA,5.0,80.0,226.0,70.0,226.0,58.0,226.0,71.0,226.0,86.0,227.0,71.0,227.0,76.0,0.0,0.0,1.0,146.0,0.0,160.0,0.0,418.0,1.0,8.0,0.0,760.0,16.0,115.0,8.0
FFF,2014B,517277,F,Wales,A Level or Equivalent,40-50%,0-35,0,60,Y,Pass,-93.0,NA,33.0,94.0,50.0,82.0,94.0,77.0,128.0,74.0,NA,NA,188.0,82.0,188.0,80.0,202.0,64.0,227.0,66.0,228.0,68.0,228.0,73.0,228.0,49.0,4.0,0.0,8.0,293.0,0.0,121.0,0.0,1063.0,2.0,4.0,0.0,971.0,13.0,286.0,7.0
FFF,2014B,518210,M,South West Region,A Level or Equivalent,70-80%,0-35,0,60,Y,Pass,-60.0,NA,5.0,68.0,38.0,84.0,75.0,80.0,102.0,88.0,153.0,88.0,7.0,79.0,23.0,81.0,59.0,88.0,95.0,88.0,95.0,82.0,166.0,77.0,165.0,78.0,0.0,0.0,2.0,275.0,0.0,372.0,2.0,1415.0,4.0,6.0,0.0,1170.0,24.0,338.0,19.0
FFF,2014B,518359,M,Ireland,Post Graduate Qualification,NA,35-55,0,60,N,Distinction,-22.0,NA,24.0,74.0,52.0,94.0,87.0,91.0,129.0,90.0,170.0,91.0,31.0,99.0,20.0,100.0,87.0,92.0,129.0,93.0,168.0,95.0,209.0,95.0,209.0,99.0,20.0,2.0,1.0,297.0,0.0,586.0,9.0,1773.0,48.0,18.0,31.0,1028.0,37.0,503.0,36.0
FFF,2014B,521032,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,90,N,Withdrawn,-114.0,-81.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014B,521073,F,North Western Region,Lower Than A Level,70-80%,0-35,2,120,N,Withdrawn,-147.0,-15.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014B,521377,M,Ireland,A Level or Equivalent,90-100%,0-35,1,60,N,Fail,-144.0,NA,-1.0,96.0,-1.0,68.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2014B,524296,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Fail,-120.0,NA,23.0,80.0,51.0,64.0,87.0,50.0,128.0,41.0,170.0,54.0,42.0,64.0,54.0,66.0,115.0,53.0,143.0,61.0,143.0,72.0,150.0,54.0,150.0,53.0,0.0,0.0,3.0,119.0,0.0,96.0,0.0,404.0,2.0,4.0,3.0,698.0,23.0,131.0,11.0
FFF,2014B,524379,F,London Region,Lower Than A Level,80-90%,0-35,1,210,N,Withdrawn,-75.0,-46.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2014B,525874,M,North Western Region,Lower Than A Level,10-20,0-35,1,180,N,Fail,-92.0,NA,22.0,92.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,100.0,0.0,66.0,5.0,52.0,0.0,4.0,0.0,56.0,34.0,61.0,19.0
FFF,2014B,526303,M,Ireland,HE Qualification,NA,0-35,3,120,N,Pass,-92.0,NA,-1.0,82.0,-1.0,78.0,86.0,32.0,127.0,57.0,170.0,82.0,-1.0,75.0,-1.0,91.0,200.0,78.0,207.0,81.0,207.0,78.0,212.0,83.0,212.0,85.0,4.0,0.0,4.0,25.0,0.0,177.0,0.0,1388.0,24.0,4.0,12.0,447.0,16.0,181.0,21.0
FFF,2014B,526821,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,-50.0,NA,24.0,80.0,52.0,68.0,87.0,76.0,129.0,73.0,171.0,82.0,147.0,72.0,222.0,93.0,222.0,70.0,226.0,76.0,226.0,65.0,227.0,75.0,227.0,72.0,0.0,0.0,3.0,100.0,3.0,249.0,0.0,848.0,3.0,5.0,0.0,674.0,19.0,184.0,14.0
FFF,2014B,527744,F,Wales,A Level or Equivalent,10-20,0-35,2,120,N,Withdrawn,-20.0,60.0,-1.0,84.0,-1.0,96.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,42.0,0.0,37.0,0.0,84.0,0.0,5.0,0.0,0.0,19.0,45.0,6.0
FFF,2014B,528538,F,South East Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,-163.0,143.0,24.0,68.0,52.0,62.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,139.0,0.0,105.0,0.0,44.0,0.0,2.0,0.0,8.0,9.0,51.0,8.0
FFF,2014B,528713,M,London Region,Lower Than A Level,0-10%,0-35,1,60,N,Fail,-51.0,NA,-1.0,76.0,-1.0,72.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,5.0,0.0,72.0,0.0,156.0,0.0,1.0,0.0,0.0,34.0,36.0,3.0
FFF,2014B,529390,M,South West Region,Lower Than A Level,90-100%,0-35,1,60,N,Withdrawn,-129.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2014B,529458,M,Ireland,Lower Than A Level,NA,35-55,1,60,N,Withdrawn,-52.0,89.0,23.0,62.0,52.0,48.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,233.0,0.0,109.0,0.0,100.0,8.0,5.0,0.0,9.0,10.0,76.0,6.0
FFF,2014B,530196,F,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-72.0,200.0,18.0,98.0,49.0,78.0,86.0,76.0,127.0,51.0,NA,NA,14.0,98.0,19.0,100.0,52.0,83.0,111.0,72.0,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,247.0,0.0,262.0,1.0,1067.0,33.0,3.0,18.0,2771.0,26.0,260.0,12.0
FFF,2014B,532062,M,East Anglian Region,Lower Than A Level,40-50%,0-35,3,120,N,Withdrawn,-24.0,130.0,-1.0,72.0,-1.0,66.0,NA,NA,NA,NA,NA,NA,-1.0,86.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,33.0,0.0,131.0,0.0,433.0,38.0,7.0,0.0,0.0,7.0,70.0,27.0
FFF,2014B,532413,M,South East Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-122.0,NA,24.0,72.0,52.0,96.0,87.0,74.0,129.0,80.0,171.0,78.0,77.0,75.0,189.0,85.0,220.0,84.0,220.0,78.0,222.0,73.0,223.0,83.0,223.0,78.0,0.0,0.0,2.0,372.0,0.0,221.0,2.0,961.0,15.0,5.0,0.0,366.0,25.0,245.0,23.0
FFF,2014B,532575,M,West Midlands Region,Lower Than A Level,40-50%,0-35,1,120,N,Fail,-113.0,NA,24.0,76.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,36.0,0.0,25.0,0.0,52.0,0.0,0.0,0.0,15.0,11.0,22.0,0.0
FFF,2014B,533140,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,-28.0,160.0,31.0,70.0,52.0,64.0,87.0,40.0,NA,NA,NA,NA,98.0,63.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,30.0,0.0,213.0,0.0,977.0,10.0,1.0,4.0,113.0,24.0,121.0,3.0
FFF,2014B,533141,M,Wales,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,-61.0,NA,23.0,84.0,51.0,40.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,70.0,0.0,50.0,0.0,86.0,2.0,4.0,0.0,9.0,8.0,32.0,4.0
FFF,2014B,533198,F,East Anglian Region,Lower Than A Level,60-70%,35-55,2,120,Y,Withdrawn,-141.0,137.0,-1.0,80.0,-1.0,60.0,-1.0,51.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,52.0,0.0,33.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0
FFF,2014B,533217,M,South Region,A Level or Equivalent,50-60%,0-35,1,120,N,Pass,-1.0,NA,24.0,82.0,52.0,46.0,87.0,86.0,133.0,71.0,171.0,83.0,95.0,89.0,95.0,96.0,165.0,90.0,226.0,89.0,226.0,89.0,227.0,90.0,227.0,96.0,0.0,0.0,4.0,167.0,0.0,339.0,0.0,1451.0,6.0,9.0,12.0,538.0,18.0,171.0,23.0
FFF,2014B,534318,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,-182.0,149.0,25.0,96.0,50.0,82.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,47.0,0.0,47.0,0.0,78.0,0.0,5.0,0.0,37.0,14.0,39.0,2.0
