code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,14984_date,14984_score,14985_date,14985_score,14986_date,14986_score,14987_date,14987_score,14988_date,14988_score,14989_date,14989_score,14991_date,14991_score,14992_date,14992_score,14993_date,14993_score,14994_date,14994_score,14995_date,14995_score,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucontent,clicks_ouelluminate,clicks_quiz,clicks_resource,clicks_sharedsubpage,clicks_subpage,clicks_url
BBB,2013B,446357,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,-44.0,159.0,43.0,53.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.0,0.0,21.0,0.0,0.0,3.0,0.0,0.0,2.0,5.0
BBB,2013B,446856,F,Ireland,Lower Than A Level,70-80%,35-55,0,150,N,Fail,-90.0,NA,17.0,76.0,46.0,77.0,89.0,66.0,123.0,57.0,NA,NA,186.0,76.0,60.0,80.0,95.0,100.0,126.0,80.0,164.0,60.0,189.0,100.0,71.0,0.0,305.0,1.0,0.0,191.0,81.0,0.0,120.0,23.0
BBB,2013B,447007,F,Scotland,Lower Than A Level,20-30%,0-35,0,150,N,Withdrawn,-16.0,187.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0,0.0,35.0,1.0,0.0,0.0,5.0,0.0,11.0,3.0
BBB,2013B,447759,F,South Region,HE Qualification,90-100%,35-55,1,60,Y,Pass,-71.0,NA,18.0,85.0,45.0,82.0,88.0,92.0,119.0,92.0,163.0,92.0,186.0,92.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,80.0,2307.0,2.0,1064.0,2.0,0.0,82.0,43.0,0.0,69.0,30.0
BBB,2013B,447782,M,London Region,HE Qualification,50-60%,35-55,0,60,N,Distinction,-28.0,NA,19.0,38.0,44.0,86.0,86.0,84.0,121.0,74.0,158.0,61.0,187.0,80.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,100.0,305.0,2.0,317.0,4.0,3.0,79.0,53.0,0.0,173.0,51.0
BBB,2013B,447790,F,North Western Region,Lower Than A Level,0-10%,0-35,1,60,N,Withdrawn,-36.0,216.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,49.0,0.0,63.0,1.0,0.0,16.0,33.0,0.0,33.0,9.0
BBB,2013B,465599,F,Scotland,A Level or Equivalent,30-40%,35-55,1,60,N,Pass,-21.0,NA,19.0,65.0,46.0,81.0,88.0,81.0,124.0,80.0,NA,NA,187.0,66.0,60.0,100.0,95.0,100.0,126.0,80.0,164.0,100.0,NA,NA,355.0,0.0,150.0,0.0,0.0,58.0,9.0,0.0,8.0,7.0
BBB,2013B,465730,F,Wales,A Level or Equivalent,30-40%,0-35,1,120,N,Withdrawn,-25.0,226.0,19.0,78.0,49.0,72.0,NA,NA,NA,NA,NA,NA,NA,NA,60.0,100.0,95.0,100.0,NA,NA,NA,NA,NA,NA,33.0,0.0,34.0,2.0,0.0,26.0,10.0,0.0,14.0,2.0
BBB,2013B,466037,F,West Midlands Region,Lower Than A Level,0-10%,0-35,1,120,N,Fail,-182.0,NA,19.0,95.0,47.0,72.0,89.0,76.0,NA,NA,NA,NA,NA,NA,60.0,100.0,95.0,100.0,NA,NA,NA,NA,NA,NA,78.0,0.0,51.0,0.0,0.0,35.0,9.0,0.0,16.0,5.0
BBB,2013B,466800,F,Scotland,Lower Than A Level,60-70%,0-35,1,60,N,Withdrawn,-15.0,159.0,18.0,69.0,60.0,71.0,102.0,56.0,NA,NA,NA,NA,NA,NA,60.0,80.0,95.0,60.0,NA,NA,NA,NA,NA,NA,87.0,2.0,59.0,1.0,0.0,29.0,3.0,0.0,19.0,8.0
BBB,2013B,466810,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,Y,Pass,-106.0,NA,13.0,77.0,43.0,73.0,86.0,73.0,119.0,70.0,159.0,73.0,180.0,73.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,100.0,371.0,0.0,351.0,0.0,10.0,193.0,107.0,0.0,167.0,13.0
BBB,2013B,466959,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,-50.0,NA,19.0,65.0,47.0,58.0,89.0,55.0,153.0,68.0,NA,NA,NA,NA,60.0,80.0,95.0,60.0,NA,NA,NA,NA,NA,NA,48.0,0.0,11.0,0.0,0.0,27.0,8.0,0.0,0.0,1.0
BBB,2013B,466973,F,South East Region,Lower Than A Level,40-50%,0-35,1,60,N,Fail,-28.0,NA,24.0,75.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.0,100.0,95.0,100.0,NA,NA,NA,NA,NA,NA,113.0,0.0,103.0,0.0,0.0,32.0,4.0,0.0,26.0,9.0
BBB,2013B,467035,F,South West Region,HE Qualification,20-30%,0-35,1,135,N,Pass,-115.0,NA,18.0,80.0,46.0,79.0,88.0,74.0,123.0,69.0,NA,NA,184.0,83.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,100.0,136.0,0.0,184.0,2.0,0.0,88.0,67.0,0.0,79.0,13.0
BBB,2013B,467292,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-59.0,NA,19.0,73.0,60.0,80.0,89.0,78.0,130.0,76.0,159.0,80.0,NA,NA,60.0,100.0,95.0,100.0,126.0,100.0,164.0,80.0,189.0,100.0,470.0,19.0,135.0,2.0,0.0,74.0,18.0,0.0,55.0,16.0
BBB,2013B,467756,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,2,180,N,Fail,-58.0,NA,18.0,67.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.0,80.0,NA,NA,NA,NA,NA,NA,NA,NA,59.0,0.0,41.0,0.0,0.0,14.0,26.0,0.0,49.0,10.0
BBB,2013B,467835,F,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,-22.0,27.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0,0.0,18.0,2.0,0.0,0.0,12.0,0.0,11.0,2.0
BBB,2013B,468021,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,2,120,N,Fail,-128.0,NA,19.0,51.0,58.0,52.0,NA,NA,NA,NA,NA,NA,NA,NA,60.0,80.0,95.0,60.0,NA,NA,NA,NA,NA,NA,135.0,0.0,73.0,0.0,1.0,36.0,25.0,0.0,29.0,13.0
BBB,2013B,468792,F,Wales,HE Qualification,20-30%,0-35,0,120,N,Withdrawn,-29.0,60.0,19.0,87.0,47.0,69.0,NA,NA,NA,NA,NA,NA,NA,NA,60.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,30.0,0.0,105.0,2.0,0.0,19.0,11.0,0.0,58.0,26.0
BBB,2013B,468949,F,South East Region,Lower Than A Level,40-50%,0-35,0,60,Y,Pass,-30.0,NA,19.0,73.0,47.0,73.0,NA,NA,132.0,62.0,158.0,59.0,186.0,66.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,60.0,258.0,0.0,225.0,0.0,0.0,71.0,18.0,0.0,20.0,13.0
BBB,2013B,469683,F,Scotland,A Level or Equivalent,0-10%,35-55,2,180,N,Pass,-22.0,NA,19.0,50.0,49.0,58.0,89.0,47.0,124.0,54.0,161.0,59.0,187.0,60.0,60.0,100.0,95.0,100.0,126.0,20.0,164.0,80.0,189.0,100.0,1.0,0.0,103.0,0.0,0.0,105.0,48.0,0.0,23.0,8.0
BBB,2013B,470318,F,West Midlands Region,HE Qualification,40-50%,0-35,0,120,N,Pass,-22.0,NA,17.0,80.0,61.0,83.0,99.0,83.0,124.0,89.0,160.0,80.0,186.0,86.0,60.0,100.0,95.0,60.0,126.0,100.0,164.0,100.0,189.0,100.0,108.0,4.0,287.0,0.0,0.0,73.0,119.0,0.0,178.0,31.0
BBB,2013B,470653,F,North Western Region,Lower Than A Level,10-20,35-55,0,60,N,Fail,-28.0,NA,18.0,83.0,46.0,62.0,89.0,77.0,123.0,82.0,159.0,77.0,NA,NA,60.0,100.0,95.0,80.0,126.0,100.0,164.0,80.0,189.0,100.0,101.0,1.0,120.0,0.0,0.0,203.0,36.0,0.0,37.0,16.0
BBB,2013B,471219,F,North Western Region,HE Qualification,50-60%,35-55,1,120,N,Fail,-15.0,NA,18.0,74.0,58.0,30.0,NA,NA,NA,NA,NA,NA,NA,NA,60.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,446.0,2.0,109.0,1.0,1.0,14.0,28.0,0.0,72.0,15.0
BBB,2013B,471525,F,East Anglian Region,Lower Than A Level,50-60%,35-55,1,60,N,Pass,-52.0,NA,16.0,79.0,46.0,59.0,86.0,61.0,123.0,83.0,159.0,87.0,169.0,86.0,60.0,80.0,95.0,100.0,126.0,80.0,164.0,80.0,189.0,100.0,318.0,0.0,225.0,0.0,0.0,78.0,27.0,0.0,32.0,16.0
BBB,2013B,472182,F,South East Region,A Level or Equivalent,20-30%,0-35,0,120,Y,Withdrawn,-169.0,116.0,19.0,69.0,55.0,73.0,NA,NA,NA,NA,NA,NA,NA,NA,60.0,80.0,NA,NA,NA,NA,NA,NA,NA,NA,283.0,0.0,105.0,2.0,2.0,41.0,36.0,0.0,22.0,10.0
BBB,2013B,472348,F,London Region,No Formal quals,10-20,0-35,1,120,N,Withdrawn,-23.0,96.0,22.0,38.0,47.0,38.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.0,0.0,42.0,0.0,3.0,5.0,20.0,0.0,18.0,7.0
BBB,2013B,472586,F,East Anglian Region,HE Qualification,80-90%,0-35,0,120,N,Pass,-53.0,NA,18.0,40.0,46.0,87.0,95.0,72.0,123.0,63.0,158.0,62.0,NA,NA,60.0,100.0,95.0,60.0,126.0,80.0,164.0,100.0,NA,NA,185.0,2.0,55.0,1.0,0.0,51.0,7.0,0.0,21.0,2.0
BBB,2013B,473095,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,1,120,N,Fail,-16.0,NA,19.0,68.0,64.0,83.0,NA,NA,NA,NA,NA,NA,NA,NA,60.0,100.0,95.0,100.0,126.0,80.0,164.0,100.0,NA,NA,144.0,0.0,116.0,0.0,0.0,57.0,30.0,0.0,50.0,1.0
BBB,2013B,473328,F,South East Region,Lower Than A Level,40-50%,0-35,0,180,N,Pass,-46.0,NA,18.0,85.0,56.0,69.0,89.0,79.0,138.0,75.0,NA,NA,NA,NA,60.0,100.0,95.0,100.0,126.0,80.0,164.0,80.0,189.0,100.0,298.0,0.0,120.0,0.0,0.0,95.0,11.0,0.0,16.0,3.0
BBB,2013B,475078,F,Ireland,Lower Than A Level,60-70%,35-55,1,120,N,Withdrawn,-92.0,226.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013B,475095,M,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-25.0,NA,19.0,95.0,46.0,78.0,95.0,92.0,124.0,63.0,175.0,88.0,187.0,83.0,NA,NA,NA,NA,126.0,80.0,NA,NA,189.0,40.0,91.0,4.0,199.0,1.0,0.0,30.0,88.0,0.0,97.0,20.0
BBB,2013B,475460,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,-61.0,NA,18.0,59.0,47.0,65.0,87.0,58.0,122.0,53.0,159.0,68.0,187.0,52.0,60.0,60.0,NA,NA,NA,NA,NA,NA,NA,NA,123.0,0.0,49.0,0.0,0.0,12.0,2.0,0.0,5.0,2.0
BBB,2013B,475688,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,120,Y,Pass,-96.0,NA,28.0,49.0,81.0,66.0,105.0,65.0,120.0,60.0,159.0,69.0,190.0,72.0,60.0,100.0,95.0,80.0,126.0,60.0,164.0,100.0,189.0,60.0,691.0,1.0,292.0,3.0,3.0,226.0,69.0,0.0,104.0,28.0
BBB,2013B,475901,F,North Region,Lower Than A Level,40-50%,0-35,0,90,N,Fail,-46.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0,17.0,0.0,0.0,1.0,4.0,0.0,9.0,2.0
BBB,2013B,476037,F,South Region,Lower Than A Level,90-100%,35-55,0,60,N,Withdrawn,-74.0,212.0,91.0,48.0,106.0,72.0,135.0,73.0,NA,NA,NA,NA,NA,NA,NA,NA,95.0,80.0,126.0,60.0,NA,NA,189.0,100.0,221.0,2.0,168.0,3.0,0.0,95.0,110.0,0.0,169.0,61.0
BBB,2013B,476201,M,Yorkshire Region,HE Qualification,10-20,0-35,0,60,N,Distinction,-36.0,NA,18.0,73.0,47.0,76.0,88.0,87.0,122.0,90.0,158.0,85.0,187.0,74.0,60.0,80.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,100.0,833.0,3.0,295.0,0.0,0.0,94.0,16.0,0.0,46.0,14.0
BBB,2013B,476297,F,Scotland,A Level or Equivalent,40-50%,35-55,1,120,N,Withdrawn,-23.0,209.0,25.0,58.0,46.0,71.0,89.0,66.0,125.0,70.0,160.0,80.0,187.0,70.0,60.0,100.0,95.0,80.0,126.0,60.0,164.0,100.0,189.0,60.0,90.0,1.0,112.0,1.0,3.0,93.0,14.0,0.0,53.0,4.0
BBB,2013B,476369,F,West Midlands Region,HE Qualification,10-20,0-35,0,60,N,Pass,-113.0,NA,17.0,90.0,45.0,95.0,88.0,93.0,123.0,90.0,158.0,90.0,184.0,85.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,80.0,189.0,80.0,123.0,0.0,150.0,2.0,0.0,99.0,22.0,1.0,34.0,13.0
BBB,2013B,476457,F,North Region,Lower Than A Level,20-30%,0-35,1,120,N,Withdrawn,-127.0,47.0,19.0,68.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.0,0.0,29.0,1.0,0.0,1.0,15.0,0.0,18.0,9.0
BBB,2013B,476596,F,Yorkshire Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,-30.0,NA,18.0,73.0,47.0,70.0,88.0,64.0,NA,NA,158.0,74.0,186.0,66.0,60.0,100.0,95.0,100.0,126.0,80.0,164.0,100.0,189.0,80.0,2821.0,0.0,279.0,3.0,2.0,101.0,32.0,0.0,67.0,18.0
BBB,2013B,476709,F,South East Region,HE Qualification,80-90%,0-35,0,120,N,Pass,-42.0,NA,19.0,80.0,47.0,81.0,96.0,93.0,124.0,78.0,170.0,96.0,187.0,79.0,60.0,80.0,95.0,80.0,126.0,80.0,164.0,80.0,189.0,80.0,577.0,1.0,186.0,1.0,0.0,92.0,55.0,0.0,81.0,16.0
BBB,2013B,476710,F,Yorkshire Region,Lower Than A Level,10-20,0-35,1,120,Y,Pass,-142.0,NA,19.0,70.0,47.0,71.0,89.0,77.0,123.0,69.0,159.0,64.0,187.0,65.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,100.0,316.0,0.0,163.0,2.0,4.0,64.0,90.0,0.0,192.0,48.0
BBB,2013B,476783,F,South Region,A Level or Equivalent,70-80%,0-35,0,90,N,Distinction,-58.0,NA,13.0,78.0,43.0,82.0,92.0,89.0,124.0,90.0,157.0,85.0,184.0,90.0,60.0,100.0,95.0,80.0,126.0,100.0,164.0,100.0,189.0,100.0,1509.0,2.0,743.0,4.0,0.0,86.0,46.0,0.0,93.0,35.0
BBB,2013B,476816,F,London Region,A Level or Equivalent,10-20,0-35,1,150,N,Withdrawn,-16.0,18.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.0,0.0,11.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0
BBB,2013B,476855,F,South Region,Lower Than A Level,40-50%,0-35,1,180,N,Withdrawn,-74.0,38.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0,0.0,22.0,0.0,0.0,1.0,17.0,0.0,16.0,8.0
BBB,2013B,476859,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,1,120,N,Fail,-36.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBB,2013B,477009,F,Wales,A Level or Equivalent,80-90%,35-55,0,60,N,Fail,-18.0,NA,11.0,69.0,44.0,69.0,82.0,22.0,117.0,0.0,159.0,63.0,185.0,68.0,60.0,100.0,95.0,80.0,126.0,100.0,164.0,80.0,189.0,40.0,32.0,1.0,40.0,0.0,0.0,77.0,7.0,0.0,6.0,1.0
BBB,2013B,477011,F,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-127.0,NA,25.0,68.0,46.0,71.0,86.0,67.0,124.0,65.0,166.0,85.0,183.0,69.0,60.0,40.0,95.0,100.0,126.0,100.0,164.0,80.0,189.0,80.0,4075.0,3.0,718.0,3.0,2.0,107.0,38.0,1.0,185.0,83.0
BBB,2013B,477164,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-100.0,NA,18.0,65.0,46.0,53.0,95.0,58.0,124.0,38.0,157.0,36.0,187.0,60.0,60.0,100.0,NA,NA,126.0,100.0,164.0,100.0,189.0,100.0,31.0,0.0,29.0,2.0,0.0,53.0,5.0,0.0,17.0,3.0
BBB,2013B,477167,F,Scotland,HE Qualification,80-90%,35-55,0,120,N,Distinction,-67.0,NA,15.0,64.0,44.0,86.0,88.0,88.0,123.0,86.0,157.0,90.0,186.0,88.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,100.0,1187.0,6.0,408.0,0.0,0.0,79.0,14.0,0.0,49.0,7.0
BBB,2013B,477734,F,East Anglian Region,No Formal quals,40-50%,0-35,0,120,N,Pass,-94.0,NA,15.0,56.0,47.0,59.0,71.0,63.0,129.0,70.0,158.0,68.0,185.0,72.0,60.0,80.0,95.0,100.0,126.0,80.0,164.0,100.0,189.0,80.0,230.0,1.0,225.0,0.0,9.0,102.0,36.0,0.0,47.0,22.0
BBB,2013B,477835,F,South West Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,-30.0,164.0,27.0,63.0,46.0,63.0,88.0,50.0,125.0,70.0,NA,NA,NA,NA,60.0,60.0,95.0,100.0,126.0,80.0,NA,NA,NA,NA,41.0,0.0,28.0,0.0,0.0,42.0,10.0,0.0,7.0,1.0
BBB,2013B,478317,F,Scotland,Lower Than A Level,0-10%,0-35,1,120,N,Withdrawn,-107.0,223.0,19.0,67.0,54.0,52.0,89.0,64.0,NA,NA,191.0,33.0,222.0,NA,60.0,100.0,95.0,80.0,126.0,100.0,164.0,80.0,189.0,100.0,2338.0,1.0,812.0,2.0,1.0,142.0,113.0,1.0,172.0,55.0
BBB,2013B,478444,F,South Region,Lower Than A Level,90-100%,35-55,1,180,N,Distinction,-16.0,NA,18.0,73.0,47.0,77.0,89.0,69.0,131.0,60.0,159.0,75.0,176.0,85.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,100.0,22.0,0.0,56.0,0.0,0.0,65.0,10.0,0.0,27.0,6.0
BBB,2013B,478718,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,-157.0,172.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.0,0.0,16.0,1.0,0.0,0.0,7.0,0.0,8.0,3.0
BBB,2013B,478792,F,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail,-23.0,NA,19.0,69.0,47.0,45.0,96.0,56.0,131.0,75.0,173.0,63.0,NA,NA,60.0,80.0,95.0,100.0,126.0,60.0,164.0,40.0,189.0,20.0,303.0,7.0,181.0,0.0,2.0,122.0,42.0,0.0,65.0,13.0
BBB,2013B,478873,F,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,-10.0,NA,34.0,58.0,61.0,45.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.0,100.0,NA,NA,NA,NA,NA,NA,109.0,1.0,39.0,2.0,1.0,24.0,5.0,0.0,24.0,9.0
BBB,2013B,479060,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,-24.0,NA,17.0,95.0,45.0,88.0,88.0,95.0,124.0,88.0,159.0,90.0,187.0,92.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,100.0,7284.0,0.0,1274.0,0.0,0.0,109.0,32.0,0.0,170.0,52.0
BBB,2013B,479171,F,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-76.0,NA,16.0,78.0,45.0,76.0,88.0,80.0,123.0,82.0,158.0,83.0,NA,NA,60.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,100.0,989.0,3.0,357.0,2.0,3.0,75.0,71.0,0.0,94.0,28.0
BBB,2013B,479267,F,South Region,Lower Than A Level,30-40%,0-35,1,120,Y,Withdrawn,-16.0,27.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2013B,479343,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,1,120,N,Pass,-53.0,NA,8.0,83.0,44.0,82.0,87.0,86.0,116.0,75.0,NA,NA,184.0,67.0,60.0,100.0,95.0,100.0,126.0,60.0,164.0,100.0,189.0,80.0,788.0,0.0,201.0,0.0,0.0,79.0,20.0,0.0,30.0,6.0
BBB,2013B,479516,F,Scotland,HE Qualification,60-70%,0-35,0,60,N,Pass,-85.0,NA,18.0,81.0,67.0,65.0,88.0,65.0,NA,NA,166.0,65.0,NA,NA,60.0,80.0,95.0,100.0,NA,NA,164.0,100.0,189.0,60.0,265.0,0.0,137.0,0.0,0.0,51.0,9.0,0.0,12.0,3.0
BBB,2013B,479519,F,West Midlands Region,No Formal quals,0-10%,0-35,1,120,N,Fail,-74.0,NA,17.0,75.0,39.0,70.0,85.0,66.0,116.0,69.0,149.0,70.0,NA,NA,60.0,100.0,95.0,60.0,126.0,100.0,164.0,80.0,189.0,60.0,3492.0,4.0,927.0,0.0,15.0,98.0,33.0,0.0,45.0,10.0
BBB,2013B,480151,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,-27.0,10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,5.0,3.0
BBB,2013B,480382,M,South East Region,A Level or Equivalent,50-60%,35-55,0,120,N,Pass,-24.0,NA,19.0,72.0,47.0,67.0,94.0,74.0,NA,NA,160.0,30.0,187.0,69.0,60.0,100.0,95.0,100.0,126.0,80.0,164.0,100.0,189.0,60.0,103.0,1.0,144.0,1.0,0.0,72.0,27.0,0.0,23.0,8.0
BBB,2013B,480458,M,Wales,HE Qualification,50-60%,0-35,0,180,N,Fail,-16.0,NA,19.0,61.0,49.0,57.0,NA,NA,126.0,43.0,160.0,50.0,NA,NA,60.0,80.0,95.0,80.0,126.0,80.0,164.0,100.0,189.0,100.0,72.0,0.0,187.0,1.0,0.0,104.0,46.0,0.0,85.0,9.0
BBB,2013B,480507,F,Scotland,Lower Than A Level,60-70%,35-55,0,60,N,Pass,-21.0,NA,14.0,77.0,44.0,83.0,85.0,82.0,121.0,77.0,161.0,81.0,183.0,89.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,100.0,561.0,1.0,180.0,0.0,0.0,72.0,2.0,0.0,8.0,8.0
BBB,2013B,480554,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-88.0,NA,18.0,85.0,47.0,84.0,89.0,81.0,124.0,81.0,159.0,89.0,NA,NA,60.0,100.0,95.0,100.0,126.0,100.0,164.0,80.0,189.0,80.0,306.0,0.0,333.0,1.0,0.0,121.0,20.0,0.0,54.0,19.0
BBB,2013B,480650,F,North Region,A Level or Equivalent,10-20,0-35,0,60,N,Distinction,-61.0,NA,18.0,88.0,46.0,91.0,88.0,95.0,127.0,89.0,158.0,98.0,186.0,100.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,100.0,5361.0,0.0,498.0,2.0,0.0,124.0,37.0,0.0,39.0,11.0
BBB,2013B,480815,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass,-155.0,NA,13.0,57.0,46.0,73.0,86.0,81.0,130.0,75.0,NA,NA,181.0,67.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,100.0,1473.0,0.0,519.0,1.0,6.0,74.0,27.0,0.0,43.0,4.0
BBB,2013B,481010,F,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,-65.0,NA,18.0,93.0,51.0,84.0,88.0,92.0,123.0,86.0,157.0,83.0,186.0,81.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,80.0,189.0,100.0,754.0,7.0,178.0,2.0,2.0,82.0,28.0,0.0,67.0,9.0
BBB,2013B,481143,F,North Western Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,-67.0,NA,17.0,62.0,47.0,64.0,95.0,35.0,129.0,12.0,155.0,58.0,NA,NA,60.0,100.0,NA,NA,126.0,60.0,164.0,100.0,NA,NA,24.0,0.0,42.0,0.0,0.0,39.0,20.0,0.0,16.0,1.0
BBB,2013B,481580,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,-72.0,NA,17.0,75.0,44.0,78.0,83.0,84.0,125.0,84.0,156.0,88.0,182.0,86.0,60.0,100.0,95.0,100.0,126.0,80.0,164.0,60.0,189.0,60.0,933.0,0.0,507.0,2.0,1.0,101.0,25.0,0.0,131.0,52.0
BBB,2013B,481607,F,North Western Region,Lower Than A Level,0-10%,35-55,0,120,N,Distinction,-30.0,NA,17.0,85.0,46.0,80.0,86.0,83.0,122.0,78.0,158.0,83.0,176.0,85.0,60.0,100.0,95.0,100.0,126.0,100.0,164.0,100.0,189.0,100.0,1459.0,0.0,239.0,1.0,0.0,84.0,35.0,0.0,39.0,14.0
BBB,2013B,482467,F,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-88.0,NA,17.0,70.0,46.0,73.0,87.0,78.0,123.0,78.0,158.0,73.0,186.0,88.0,60.0,100.0,95.0,100.0,126.0,60.0,164.0,100.0,189.0,100.0,117.0,0.0,42.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0
BBB,2013B,482710,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,-25.0,NA,32.0,79.0,68.0,81.0,109.0,79.0,138.0,79.0,167.0,85.0,184.0,87.0,60.0,100.0,95.0,100.0,NA,NA,164.0,100.0,189.0,100.0,471.0,0.0,204.0,1.0,0.0,62.0,34.0,0.0,73.0,8.0
