code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,15020_date,15020_score,15021_date,15021_score,15022_date,15022_score,15023_date,15023_score,15024_date,15024_score,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucollaborate,clicks_oucontent,clicks_questionnaire,clicks_quiz,clicks_resource,clicks_subpage,clicks_url
BBB,2014J,556863,F,South West Region,A Level or Equivalent,20-30%,35-55,1,60,N,Pass,-113.0,NA,17.0,100.0,53.0,83.0,110.0,74.0,151.0,78.0,197.0,84.0,112.0,0.0,66.0,8.0,354.0,4.0,138.0,9.0,23.0,1.0
BBB,2014J,557085,F,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,120,N,Withdrawn,-136.0,-26.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014J,559344,M,South Region,A Level or Equivalent,70-80%,0-35,1,120,N,Pass,-81.0,NA,18.0,1.0,52.0,80.0,119.0,65.0,151.0,65.0,200.0,80.0,32.0,3.0,119.0,11.0,280.0,0.0,5.0,41.0,9.0,1.0
BBB,2014J,559685,F,Scotland,HE Qualification,20-30%,35-55,1,60,N,Fail,-30.0,NA,19.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,7.0,0.0,26.0,0.0,112.0,0.0,1.0,14.0,7.0,0.0
BBB,2014J,559973,F,East Anglian Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,-58.0,153.0,17.0,1.0,53.0,86.0,110.0,84.0,NA,NA,NA,NA,2.0,0.0,54.0,0.0,113.0,0.0,110.0,19.0,13.0,2.0
BBB,2014J,560089,F,South Region,A Level or Equivalent,30-40%,35-55,1,60,N,Pass,-128.0,NA,19.0,1.0,67.0,62.0,107.0,75.0,162.0,75.0,200.0,65.0,13.0,0.0,130.0,15.0,549.0,0.0,120.0,47.0,38.0,0.0
BBB,2014J,560208,M,East Anglian Region,Lower Than A Level,40-50%,0-35,1,60,N,Pass,-35.0,NA,16.0,100.0,53.0,72.0,110.0,52.0,152.0,65.0,201.0,75.0,84.0,2.0,83.0,12.0,141.0,0.0,16.0,9.0,13.0,4.0
BBB,2014J,560597,F,North Western Region,A Level or Equivalent,20-30%,35-55,0,60,N,Distinction,-162.0,NA,17.0,100.0,53.0,92.0,110.0,80.0,152.0,88.0,200.0,85.0,205.0,1.0,168.0,6.0,592.0,4.0,150.0,43.0,41.0,1.0
BBB,2014J,560652,M,South East Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,-81.0,NA,2.0,100.0,52.0,68.0,109.0,72.0,151.0,66.0,198.0,72.0,0.0,0.0,127.0,0.0,428.0,3.0,145.0,14.0,25.0,2.0
BBB,2014J,561206,F,East Anglian Region,HE Qualification,70-80%,35-55,0,60,N,Pass,-24.0,NA,4.0,1.0,49.0,56.0,107.0,63.0,150.0,62.0,200.0,72.0,53.0,6.0,99.0,3.0,449.0,0.0,137.0,20.0,15.0,1.0
BBB,2014J,561608,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass,-31.0,NA,17.0,1.0,53.0,40.0,110.0,46.0,151.0,50.0,212.0,40.0,0.0,1.0,171.0,0.0,537.0,9.0,47.0,150.0,22.0,1.0
BBB,2014J,561618,F,Scotland,HE Qualification,10-20,0-35,0,60,N,Pass,-70.0,NA,16.0,100.0,144.0,63.0,139.0,58.0,152.0,55.0,200.0,59.0,22.0,0.0,243.0,16.0,1071.0,13.0,204.0,59.0,43.0,7.0
BBB,2014J,561752,F,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-153.0,NA,18.0,100.0,52.0,74.0,99.0,78.0,148.0,66.0,199.0,63.0,61.0,0.0,84.0,1.0,270.0,0.0,120.0,58.0,22.0,2.0
BBB,2014J,561773,F,North Western Region,Lower Than A Level,50-60%,35-55,0,120,N,Withdrawn,-67.0,-16.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014J,561798,F,North Western Region,HE Qualification,10-20,0-35,0,60,N,Withdrawn,-115.0,-17.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014J,561979,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,Y,Pass,-31.0,NA,13.0,100.0,53.0,68.0,108.0,68.0,151.0,52.0,201.0,56.0,7.0,0.0,26.0,0.0,23.0,0.0,0.0,4.0,5.0,0.0
BBB,2014J,562239,F,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-162.0,NA,1.0,1.0,54.0,77.0,110.0,74.0,161.0,87.0,NA,NA,373.0,3.0,353.0,16.0,932.0,8.0,141.0,32.0,42.0,0.0
BBB,2014J,562769,F,London Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn,-92.0,-22.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014J,563027,F,South East Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-60.0,NA,18.0,1.0,49.0,44.0,109.0,60.0,151.0,54.0,196.0,55.0,29.0,3.0,152.0,4.0,436.0,0.0,106.0,54.0,32.0,0.0
BBB,2014J,563302,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-30.0,NA,17.0,1.0,65.0,56.0,108.0,52.0,151.0,48.0,189.0,56.0,7.0,0.0,170.0,1.0,733.0,9.0,317.0,62.0,34.0,3.0
BBB,2014J,563820,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Pass,-31.0,NA,14.0,100.0,54.0,55.0,110.0,59.0,152.0,75.0,201.0,63.0,11.0,9.0,197.0,6.0,758.0,1.0,7.0,76.0,29.0,11.0
BBB,2014J,564115,F,South East Region,Lower Than A Level,20-30%,35-55,0,60,N,Distinction,-127.0,NA,12.0,1.0,48.0,80.0,96.0,74.0,145.0,92.0,183.0,95.0,2100.0,13.0,1889.0,38.0,1798.0,15.0,252.0,118.0,113.0,6.0
BBB,2014J,564278,F,London Region,Lower Than A Level,10-20,35-55,0,120,N,Pass,-63.0,NA,17.0,100.0,51.0,58.0,108.0,40.0,149.0,68.0,197.0,60.0,61.0,17.0,340.0,14.0,1526.0,13.0,249.0,121.0,59.0,5.0
BBB,2014J,565182,F,Scotland,A Level or Equivalent,60-70%,35-55,1,60,N,Pass,-37.0,NA,17.0,100.0,53.0,85.0,110.0,73.0,151.0,85.0,200.0,88.0,176.0,3.0,357.0,20.0,764.0,15.0,83.0,79.0,165.0,7.0
BBB,2014J,565273,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,120,N,Distinction,-161.0,NA,13.0,100.0,54.0,95.0,114.0,92.0,162.0,90.0,204.0,95.0,444.0,9.0,233.0,32.0,680.0,11.0,202.0,96.0,68.0,0.0
BBB,2014J,565575,F,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,-39.0,NA,9.0,100.0,53.0,90.0,102.0,81.0,151.0,72.0,200.0,67.0,12.0,0.0,145.0,14.0,282.0,0.0,147.0,41.0,41.0,1.0
BBB,2014J,565576,F,North Western Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,-155.0,NA,6.0,100.0,46.0,63.0,108.0,64.0,149.0,66.0,195.0,80.0,217.0,0.0,277.0,30.0,904.0,8.0,371.0,40.0,39.0,4.0
BBB,2014J,565599,F,London Region,HE Qualification,0-10%,0-35,0,60,N,Distinction,-131.0,NA,15.0,1.0,52.0,87.0,101.0,85.0,148.0,84.0,190.0,93.0,470.0,7.0,450.0,15.0,965.0,6.0,159.0,52.0,57.0,5.0
BBB,2014J,568019,F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,-25.0,NA,17.0,1.0,53.0,58.0,109.0,76.0,155.0,77.0,200.0,78.0,7.0,0.0,162.0,0.0,269.0,0.0,108.0,31.0,12.0,1.0
BBB,2014J,568232,F,Yorkshire Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass,-142.0,NA,17.0,100.0,53.0,60.0,110.0,60.0,165.0,65.0,217.0,67.0,77.0,2.0,206.0,0.0,1004.0,0.0,593.0,42.0,60.0,5.0
BBB,2014J,568749,F,Yorkshire Region,HE Qualification,80-90%,0-35,0,60,N,Pass,-163.0,NA,16.0,100.0,52.0,58.0,104.0,70.0,150.0,75.0,197.0,79.0,30.0,1.0,406.0,1.0,1574.0,6.0,172.0,107.0,74.0,1.0
BBB,2014J,568775,F,East Midlands Region,Lower Than A Level,30-40%,0-35,1,60,N,Withdrawn,-37.0,142.0,16.0,100.0,57.0,50.0,NA,NA,NA,NA,NA,NA,0.0,1.0,50.0,0.0,101.0,0.0,52.0,1.0,3.0,0.0
BBB,2014J,569157,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,180,N,Withdrawn,-94.0,-68.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014J,569256,F,North Western Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn,-63.0,-10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014J,569589,F,South East Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,-128.0,NA,10.0,100.0,51.0,69.0,108.0,78.0,151.0,79.0,200.0,83.0,1488.0,16.0,372.0,0.0,1177.0,13.0,116.0,45.0,80.0,3.0
BBB,2014J,569981,F,South Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,-66.0,NA,12.0,100.0,53.0,80.0,109.0,67.0,151.0,49.0,200.0,52.0,4.0,4.0,169.0,0.0,872.0,11.0,74.0,113.0,47.0,2.0
BBB,2014J,570275,F,Scotland,A Level or Equivalent,70-80%,35-55,0,120,N,Pass,-45.0,NA,12.0,100.0,50.0,72.0,109.0,70.0,150.0,60.0,200.0,70.0,237.0,7.0,351.0,2.0,1420.0,10.0,294.0,32.0,38.0,3.0
BBB,2014J,570484,F,East Anglian Region,HE Qualification,20-30%,0-35,0,60,N,Pass,-147.0,NA,4.0,100.0,36.0,68.0,102.0,62.0,149.0,65.0,192.0,70.0,206.0,11.0,374.0,34.0,1277.0,17.0,285.0,53.0,94.0,4.0
BBB,2014J,570692,F,North Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,-157.0,46.0,23.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,1.0,41.0,0.0,55.0,0.0,0.0,16.0,10.0,0.0
BBB,2014J,571334,F,West Midlands Region,Lower Than A Level,90-100%,35-55,0,60,N,Fail,-113.0,NA,16.0,100.0,49.0,60.0,108.0,50.0,150.0,60.0,201.0,69.0,185.0,12.0,154.0,6.0,670.0,0.0,186.0,27.0,36.0,2.0
BBB,2014J,571395,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Fail,-87.0,NA,13.0,1.0,48.0,64.0,108.0,46.0,151.0,56.0,200.0,50.0,0.0,0.0,15.0,1.0,10.0,0.0,0.0,4.0,10.0,0.0
BBB,2014J,571641,F,South Region,A Level or Equivalent,40-50%,0-35,0,120,N,Distinction,-74.0,NA,9.0,100.0,54.0,64.0,109.0,81.0,151.0,85.0,200.0,82.0,210.0,4.0,88.0,1.0,75.0,0.0,14.0,11.0,36.0,1.0
BBB,2014J,571868,F,East Midlands Region,Lower Than A Level,80-90%,0-35,1,120,N,Withdrawn,-79.0,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0,16.0,0.0,16.0,0.0,0.0,4.0,5.0,1.0
BBB,2014J,572032,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,-162.0,NA,4.0,1.0,44.0,60.0,104.0,80.0,150.0,65.0,200.0,68.0,162.0,0.0,255.0,13.0,659.0,8.0,165.0,53.0,101.0,2.0
BBB,2014J,572101,F,North Western Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass,-161.0,NA,3.0,100.0,52.0,49.0,109.0,57.0,158.0,62.0,200.0,63.0,0.0,4.0,245.0,0.0,505.0,0.0,187.0,63.0,28.0,0.0
BBB,2014J,572106,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,90,N,Fail,-160.0,NA,11.0,100.0,47.0,70.0,109.0,60.0,NA,NA,NA,NA,0.0,0.0,9.0,0.0,0.0,0.0,18.0,0.0,6.0,0.0
BBB,2014J,572119,F,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,-122.0,NA,17.0,100.0,53.0,68.0,109.0,68.0,158.0,75.0,200.0,73.0,18.0,2.0,83.0,4.0,205.0,0.0,0.0,30.0,19.0,0.0
BBB,2014J,572306,F,South East Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-154.0,NA,18.0,1.0,53.0,65.0,107.0,72.0,153.0,77.0,201.0,78.0,11.0,0.0,48.0,6.0,132.0,0.0,0.0,10.0,29.0,1.0
BBB,2014J,572371,F,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,-144.0,201.0,18.0,1.0,54.0,48.0,110.0,43.0,152.0,46.0,NA,NA,0.0,0.0,75.0,0.0,197.0,0.0,50.0,12.0,7.0,0.0
BBB,2014J,572395,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-41.0,NA,9.0,100.0,52.0,76.0,104.0,80.0,153.0,75.0,197.0,72.0,158.0,0.0,165.0,6.0,289.0,4.0,56.0,19.0,12.0,0.0
BBB,2014J,572496,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Pass,-144.0,NA,0.0,1.0,47.0,70.0,109.0,69.0,150.0,69.0,192.0,69.0,224.0,0.0,176.0,24.0,471.0,1.0,114.0,40.0,33.0,3.0
BBB,2014J,572538,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,Y,Pass,-130.0,NA,17.0,1.0,53.0,86.0,110.0,84.0,166.0,86.0,201.0,95.0,135.0,0.0,173.0,0.0,601.0,0.0,120.0,43.0,28.0,3.0
BBB,2014J,573130,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,Y,Pass,-120.0,NA,16.0,1.0,44.0,69.0,108.0,65.0,150.0,62.0,197.0,65.0,79.0,5.0,183.0,8.0,848.0,11.0,62.0,93.0,45.0,0.0
BBB,2014J,573131,F,Ireland,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,-11.0,NA,15.0,100.0,52.0,74.0,107.0,57.0,151.0,50.0,201.0,45.0,39.0,5.0,154.0,13.0,341.0,0.0,34.0,44.0,31.0,2.0
BBB,2014J,573159,F,West Midlands Region,A Level or Equivalent,NA,0-35,1,120,N,Fail,-51.0,NA,19.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,2.0,59.0,0.0,42.0,0.0,93.0,22.0,16.0,0.0
BBB,2014J,573252,F,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,-25.0,40.0,18.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,8.0,0.0,4.0,0.0,0.0,11.0,4.0,0.0
BBB,2014J,573297,F,Wales,Lower Than A Level,50-60%,35-55,0,60,N,Pass,-60.0,NA,18.0,1.0,53.0,100.0,109.0,54.0,151.0,90.0,200.0,60.0,255.0,3.0,225.0,5.0,357.0,6.0,82.0,50.0,50.0,2.0
BBB,2014J,573534,F,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Pass,-36.0,NA,20.0,1.0,51.0,44.0,110.0,72.0,158.0,60.0,NA,NA,0.0,7.0,182.0,1.0,661.0,18.0,92.0,111.0,66.0,2.0
BBB,2014J,573554,F,South East Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,-16.0,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014J,573713,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,-149.0,NA,14.0,1.0,50.0,71.0,109.0,69.0,158.0,79.0,188.0,87.0,333.0,12.0,447.0,5.0,1720.0,15.0,165.0,108.0,89.0,4.0
BBB,2014J,573873,F,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,-120.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0,10.0,0.0,6.0,0.0,0.0,6.0,7.0,2.0
BBB,2014J,573934,F,Wales,Lower Than A Level,0-10%,35-55,0,60,N,Pass,-113.0,NA,3.0,100.0,24.0,63.0,108.0,66.0,143.0,68.0,194.0,65.0,128.0,0.0,238.0,10.0,570.0,13.0,172.0,30.0,40.0,0.0
BBB,2014J,574031,F,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-154.0,NA,17.0,100.0,52.0,55.0,109.0,62.0,150.0,80.0,197.0,81.0,496.0,36.0,395.0,43.0,1778.0,16.0,183.0,92.0,91.0,6.0
BBB,2014J,574063,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-162.0,NA,14.0,100.0,43.0,80.0,99.0,77.0,147.0,78.0,196.0,77.0,29.0,0.0,50.0,0.0,275.0,0.0,103.0,21.0,19.0,0.0
BBB,2014J,574244,M,Scotland,Lower Than A Level,20-30%,0-35,0,60,N,Fail,-109.0,NA,4.0,1.0,52.0,86.0,110.0,86.0,152.0,75.0,NA,NA,7.0,0.0,144.0,0.0,295.0,0.0,100.0,26.0,17.0,1.0
BBB,2014J,574253,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Distinction,-162.0,NA,12.0,1.0,51.0,74.0,110.0,68.0,150.0,74.0,199.0,77.0,202.0,0.0,160.0,6.0,396.0,7.0,165.0,14.0,17.0,1.0
BBB,2014J,574306,F,London Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,-30.0,-12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014J,574512,F,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,-129.0,NA,18.0,1.0,110.0,96.0,150.0,73.0,190.0,75.0,201.0,52.0,7.0,0.0,76.0,2.0,60.0,0.0,0.0,48.0,6.0,0.0
BBB,2014J,574841,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-45.0,NA,17.0,1.0,53.0,79.0,123.0,74.0,158.0,67.0,199.0,81.0,0.0,0.0,193.0,0.0,562.0,0.0,0.0,46.0,17.0,2.0
BBB,2014J,574849,F,Wales,A Level or Equivalent,80-90%,35-55,1,60,N,Pass,-23.0,NA,16.0,1.0,51.0,69.0,109.0,68.0,170.0,69.0,200.0,67.0,244.0,18.0,259.0,24.0,418.0,0.0,20.0,52.0,66.0,6.0
BBB,2014J,574865,F,South Region,A Level or Equivalent,20-30%,0-35,0,60,N,Distinction,-136.0,NA,10.0,1.0,52.0,90.0,104.0,88.0,151.0,85.0,200.0,92.0,273.0,1.0,217.0,15.0,808.0,13.0,74.0,29.0,32.0,1.0
BBB,2014J,575404,F,Wales,Lower Than A Level,60-70%,0-35,0,120,N,Fail,-70.0,NA,16.0,100.0,54.0,50.0,110.0,42.0,NA,NA,216.0,30.0,15.0,0.0,117.0,0.0,282.0,0.0,7.0,56.0,22.0,1.0
BBB,2014J,575630,F,East Midlands Region,Lower Than A Level,0-10%,0-35,2,120,N,Pass,-87.0,NA,12.0,100.0,53.0,62.0,110.0,60.0,160.0,54.0,213.0,40.0,371.0,4.0,167.0,19.0,198.0,0.0,47.0,86.0,61.0,3.0
BBB,2014J,575892,F,London Region,HE Qualification,20-30%,0-35,1,60,Y,Withdrawn,-100.0,20.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0,0.0,35.0,0.0,82.0,0.0,0.0,15.0,6.0,2.0
BBB,2014J,576203,F,East Anglian Region,HE Qualification,50-60%,0-35,0,60,N,Fail,-108.0,NA,18.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,8.0,0.0,33.0,0.0,0.0,4.0,2.0,1.0
BBB,2014J,576262,F,North Western Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,-32.0,200.0,17.0,100.0,53.0,80.0,NA,NA,152.0,75.0,NA,NA,55.0,0.0,23.0,2.0,23.0,0.0,27.0,7.0,13.0,0.0
BBB,2014J,576268,F,South West Region,Lower Than A Level,80-90%,0-35,0,120,N,Pass,-162.0,NA,16.0,100.0,54.0,60.0,108.0,52.0,157.0,50.0,206.0,50.0,73.0,4.0,128.0,3.0,128.0,0.0,87.0,29.0,17.0,3.0
BBB,2014J,576445,F,East Midlands Region,Lower Than A Level,10-20,35-55,0,120,Y,Withdrawn,-64.0,24.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,6.0,0.0,32.0,0.0,0.0,67.0,1.0,1.0
BBB,2014J,576689,F,East Midlands Region,A Level or Equivalent,50-60%,35-55,0,60,N,Distinction,-131.0,NA,14.0,1.0,51.0,68.0,105.0,90.0,148.0,85.0,198.0,85.0,15.0,1.0,117.0,2.0,750.0,14.0,160.0,37.0,18.0,1.0
BBB,2014J,576913,M,Ireland,A Level or Equivalent,10-20,0-35,0,60,N,Fail,-28.0,NA,17.0,100.0,51.0,70.0,109.0,57.0,149.0,40.0,NA,NA,43.0,0.0,80.0,0.0,165.0,0.0,0.0,13.0,7.0,2.0
BBB,2014J,576923,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-161.0,NA,14.0,1.0,51.0,75.0,108.0,65.0,149.0,55.0,200.0,75.0,722.0,0.0,404.0,11.0,137.0,0.0,261.0,26.0,51.0,3.0
BBB,2014J,577354,F,Wales,HE Qualification,70-80%,0-35,1,60,N,Withdrawn,-65.0,40.0,15.0,100.0,NA,NA,NA,NA,NA,NA,NA,NA,6.0,1.0,28.0,0.0,116.0,0.0,0.0,84.0,20.0,1.0
BBB,2014J,577467,F,Wales,A Level or Equivalent,10-20,0-35,0,120,N,Distinction,-51.0,NA,-3.0,100.0,51.0,73.0,108.0,75.0,147.0,75.0,202.0,77.0,92.0,11.0,171.0,8.0,672.0,12.0,146.0,16.0,39.0,0.0
BBB,2014J,577618,F,East Midlands Region,HE Qualification,40-50%,35-55,1,60,N,Pass,-131.0,NA,17.0,1.0,52.0,90.0,111.0,85.0,151.0,80.0,200.0,93.0,37.0,2.0,131.0,0.0,435.0,9.0,147.0,24.0,29.0,0.0
BBB,2014J,577645,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,1,60,N,Distinction,-114.0,NA,17.0,100.0,53.0,85.0,110.0,95.0,157.0,90.0,200.0,75.0,89.0,3.0,280.0,0.0,1738.0,14.0,221.0,32.0,38.0,0.0
BBB,2014J,577728,F,London Region,A Level or Equivalent,60-70%,35-55,0,60,N,Fail,-72.0,NA,19.0,1.0,55.0,54.0,112.0,55.0,175.0,15.0,201.0,85.0,0.0,1.0,52.0,0.0,44.0,0.0,0.0,18.0,21.0,4.0
BBB,2014J,577743,F,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,-80.0,NA,12.0,1.0,53.0,70.0,109.0,80.0,151.0,72.0,200.0,75.0,19.0,3.0,190.0,2.0,567.0,10.0,127.0,36.0,54.0,0.0
BBB,2014J,577934,M,South East Region,HE Qualification,40-50%,35-55,0,120,N,Withdrawn,-162.0,-10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014J,577965,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,1,120,N,Distinction,-72.0,NA,19.0,100.0,53.0,70.0,109.0,83.0,151.0,60.0,200.0,73.0,65.0,0.0,213.0,7.0,755.0,0.0,175.0,24.0,40.0,3.0
BBB,2014J,578132,F,East Anglian Region,HE Qualification,50-60%,0-35,0,60,N,Pass,-51.0,NA,14.0,1.0,51.0,86.0,108.0,82.0,148.0,86.0,200.0,95.0,513.0,0.0,324.0,3.0,739.0,14.0,144.0,30.0,42.0,0.0
BBB,2014J,578418,F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,-84.0,193.0,5.0,1.0,51.0,60.0,108.0,62.0,148.0,52.0,NA,NA,44.0,0.0,57.0,2.0,288.0,4.0,0.0,5.0,8.0,0.0
BBB,2014J,578439,F,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,-88.0,NA,19.0,1.0,54.0,87.0,110.0,50.0,150.0,35.0,206.0,52.0,0.0,0.0,32.0,0.0,20.0,0.0,0.0,5.0,15.0,1.0
BBB,2014J,578445,F,West Midlands Region,Lower Than A Level,0-10%,35-55,0,90,N,Withdrawn,-24.0,12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014J,578551,F,South East Region,A Level or Equivalent,60-70%,35-55,0,60,Y,Pass,-142.0,NA,11.0,1.0,53.0,40.0,107.0,62.0,150.0,46.0,199.0,64.0,539.0,5.0,429.0,0.0,1335.0,4.0,283.0,94.0,66.0,7.0
BBB,2014J,578710,F,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-48.0,NA,19.0,100.0,53.0,79.0,109.0,60.0,151.0,74.0,200.0,68.0,88.0,5.0,127.0,5.0,558.0,12.0,135.0,44.0,27.0,0.0
BBB,2014J,578861,F,South East Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,-161.0,NA,10.0,1.0,53.0,60.0,110.0,85.0,152.0,68.0,200.0,68.0,1039.0,3.0,531.0,13.0,937.0,15.0,222.0,37.0,45.0,0.0
BBB,2014J,579031,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,180,N,Withdrawn,-100.0,-50.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BBB,2014J,579161,F,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,-94.0,NA,3.0,100.0,60.0,65.0,130.0,78.0,165.0,77.0,200.0,82.0,64.0,0.0,37.0,0.0,22.0,0.0,1.0,7.0,4.0,2.0
BBB,2014J,579201,F,Yorkshire Region,A Level or Equivalent,10-20,35-55,0,60,N,Withdrawn,-95.0,-10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BBB,2014J,579251,M,Wales,Lower Than A Level,0-10%,35-55,0,60,N,Fail,-30.0,NA,19.0,100.0,55.0,87.0,121.0,17.0,NA,NA,NA,NA,14.0,0.0,51.0,0.0,79.0,0.0,0.0,10.0,14.0,4.0
BBB,2014J,579409,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,-53.0,NA,18.0,1.0,54.0,60.0,130.0,58.0,152.0,72.0,201.0,52.0,80.0,0.0,43.0,2.0,190.0,0.0,0.0,11.0,4.0,0.0
BBB,2014J,579486,M,East Anglian Region,Lower Than A Level,20-30%,35-55,1,60,N,Fail,-81.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
BBB,2014J,581016,F,South East Region,Lower Than A Level,40-50%,0-35,1,60,N,Pass,-161.0,NA,18.0,1.0,53.0,75.0,109.0,68.0,151.0,70.0,200.0,78.0,30.0,2.0,281.0,0.0,981.0,10.0,175.0,58.0,68.0,1.0
