code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,34873_date,34873_score,34874_date,34874_score,34875_date,34875_score,34876_date,34876_score,34877_date,34877_score,34878_date,34878_score,34879_date,34879_score,34880_date,34880_score,34881_date,34881_score,34882_date,34882_score,34883_date,34883_score,34884_date,34884_score,clicks_dataplus,clicks_dualpane,clicks_folder,clicks_forumng,clicks_glossary,clicks_homepage,clicks_oucollaborate,clicks_oucontent,clicks_ouwiki,clicks_page,clicks_questionnaire,clicks_quiz,clicks_repeatactivity,clicks_resource,clicks_subpage,clicks_url
FFF,2013J,395814,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,-29.0,59.0,19.0,76.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,7.0,0.0,33.0,1.0,19.0,1.0,9.0,0.0,1.0,0.0,10.0,44.0,3.0
FFF,2013J,396502,M,South East Region,A Level or Equivalent,60-70%,0-35,1,60,N,Pass,-113.0,NA,19.0,72.0,47.0,40.0,96.0,45.0,NA,NA,173.0,67.0,236.0,78.0,237.0,86.0,237.0,74.0,238.0,63.0,238.0,60.0,238.0,53.0,238.0,60.0,0.0,0.0,1.0,82.0,0.0,86.0,10.0,115.0,0.0,2.0,0.0,657.0,0.0,7.0,88.0,3.0
FFF,2013J,397292,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,-117.0,229.0,44.0,50.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,4.0,0.0,31.0,0.0,79.0,0.0,4.0,0.0,0.0,0.0,9.0,37.0,1.0
FFF,2013J,397470,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-155.0,NA,15.0,76.0,45.0,78.0,94.0,77.0,130.0,77.0,169.0,78.0,199.0,97.0,199.0,89.0,199.0,68.0,199.0,68.0,199.0,69.0,214.0,73.0,206.0,83.0,7.0,1.0,5.0,168.0,0.0,490.0,1.0,1474.0,39.0,6.0,3.0,650.0,0.0,64.0,266.0,29.0
FFF,2013J,397506,F,South Region,Lower Than A Level,90-100%,0-35,0,120,N,Pass,-29.0,NA,16.0,64.0,44.0,82.0,94.0,92.0,134.0,87.0,172.0,98.0,27.0,92.0,41.0,86.0,84.0,93.0,124.0,85.0,167.0,88.0,222.0,88.0,209.0,95.0,32.0,8.0,7.0,726.0,0.0,1166.0,2.0,1862.0,65.0,24.0,36.0,906.0,0.0,52.0,487.0,35.0
FFF,2013J,399863,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,270,N,Withdrawn,-110.0,95.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,4.0,0.0,17.0,0.0,17.0,0.0,1.0,0.0,3.0,0.0,1.0,15.0,0.0
FFF,2013J,400145,M,Scotland,A Level or Equivalent,80-90%,0-35,1,90,N,Pass,-22.0,NA,20.0,98.0,47.0,94.0,NA,NA,131.0,72.0,178.0,83.0,215.0,86.0,237.0,93.0,238.0,60.0,236.0,74.0,236.0,76.0,236.0,74.0,236.0,74.0,6.0,0.0,1.0,292.0,0.0,241.0,0.0,432.0,0.0,2.0,0.0,590.0,0.0,12.0,91.0,6.0
FFF,2013J,400266,M,London Region,A Level or Equivalent,20-30%,0-35,3,90,N,Pass,-45.0,NA,20.0,62.0,48.0,56.0,97.0,67.0,130.0,65.0,172.0,75.0,31.0,87.0,27.0,95.0,154.0,84.0,154.0,83.0,216.0,83.0,237.0,74.0,217.0,74.0,0.0,2.0,3.0,59.0,1.0,373.0,3.0,1199.0,5.0,8.0,11.0,693.0,0.0,20.0,276.0,10.0
FFF,2013J,401824,M,Wales,Lower Than A Level,0-10%,0-35,2,60,N,Fail,-36.0,NA,17.0,70.0,67.0,52.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,99.0,0.0,59.0,1.0,228.0,10.0,5.0,0.0,3.0,0.0,7.0,39.0,2.0
FFF,2013J,401866,M,East Midlands Region,Lower Than A Level,90-100%,0-35,0,180,N,Withdrawn,-32.0,137.0,17.0,80.0,46.0,36.0,103.0,18.0,NA,NA,NA,NA,11.0,57.0,31.0,79.0,110.0,59.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,66.0,0.0,119.0,0.0,377.0,7.0,11.0,6.0,277.0,0.0,10.0,59.0,6.0
FFF,2013J,402458,F,Ireland,A Level or Equivalent,30-40%,0-35,1,60,N,Withdrawn,-198.0,235.0,15.0,80.0,46.0,60.0,99.0,58.0,NA,NA,173.0,53.0,171.0,81.0,171.0,86.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,4.0,0.0,108.0,0.0,207.0,3.0,657.0,22.0,7.0,1.0,278.0,0.0,20.0,170.0,27.0
FFF,2013J,402662,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,Y,Pass,-23.0,NA,18.0,84.0,46.0,60.0,95.0,77.0,131.0,77.0,173.0,73.0,65.0,84.0,108.0,90.0,230.0,73.0,234.0,75.0,235.0,75.0,236.0,77.0,236.0,78.0,0.0,0.0,3.0,46.0,0.0,189.0,0.0,748.0,2.0,1.0,0.0,564.0,0.0,12.0,209.0,7.0
FFF,2013J,404536,M,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-31.0,NA,18.0,76.0,46.0,66.0,95.0,72.0,145.0,71.0,171.0,75.0,54.0,77.0,112.0,73.0,115.0,73.0,115.0,71.0,178.0,85.0,206.0,70.0,206.0,75.0,2.0,1.0,5.0,162.0,0.0,200.0,0.0,427.0,1.0,2.0,0.0,647.0,0.0,24.0,173.0,5.0
FFF,2013J,404631,F,Wales,Lower Than A Level,50-60%,35-55,0,60,N,Pass,-67.0,NA,18.0,88.0,43.0,90.0,93.0,89.0,134.0,85.0,173.0,86.0,65.0,81.0,65.0,90.0,109.0,88.0,142.0,77.0,180.0,93.0,237.0,73.0,227.0,82.0,16.0,10.0,5.0,1629.0,28.0,1347.0,15.0,2435.0,126.0,27.0,29.0,971.0,0.0,61.0,658.0,56.0
FFF,2013J,405314,M,North Western Region,A Level or Equivalent,60-70%,0-35,1,120,N,Fail,-17.0,NA,-1.0,84.0,-1.0,66.0,-1.0,90.0,-1.0,79.0,-1.0,89.0,-1.0,76.0,-1.0,83.0,-1.0,69.0,-1.0,73.0,-1.0,73.0,-1.0,67.0,-1.0,69.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
FFF,2013J,406254,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-184.0,NA,19.0,54.0,46.0,50.0,95.0,77.0,130.0,72.0,173.0,71.0,214.0,90.0,214.0,97.0,215.0,85.0,221.0,83.0,228.0,88.0,234.0,88.0,228.0,80.0,0.0,1.0,1.0,52.0,0.0,193.0,0.0,816.0,6.0,3.0,1.0,475.0,0.0,40.0,217.0,15.0
FFF,2013J,409040,M,East Anglian Region,Lower Than A Level,20-30%,0-35,1,90,N,Pass,-191.0,NA,19.0,48.0,46.0,48.0,96.0,56.0,130.0,53.0,193.0,23.0,31.0,86.0,38.0,84.0,194.0,72.0,194.0,69.0,194.0,74.0,229.0,72.0,194.0,69.0,10.0,0.0,2.0,39.0,0.0,157.0,0.0,198.0,4.0,4.0,0.0,788.0,0.0,13.0,160.0,1.0
FFF,2013J,409276,F,Wales,Lower Than A Level,30-40%,0-35,0,180,N,Fail,-54.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,3.0,0.0,6.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0
FFF,2013J,410666,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,2,120,N,Withdrawn,-62.0,-42.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2013J,410838,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,Y,Pass,-75.0,NA,18.0,64.0,49.0,70.0,94.0,68.0,133.0,55.0,171.0,74.0,33.0,58.0,196.0,64.0,228.0,73.0,151.0,62.0,206.0,66.0,229.0,56.0,228.0,69.0,45.0,11.0,3.0,223.0,0.0,563.0,28.0,1617.0,14.0,19.0,37.0,974.0,0.0,33.0,318.0,50.0
FFF,2013J,411939,M,South Region,A Level or Equivalent,40-50%,35-55,1,180,N,Withdrawn,-54.0,32.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,38.0,0.0,51.0,1.0,139.0,4.0,8.0,0.0,74.0,0.0,20.0,53.0,6.0
FFF,2013J,412697,M,North Region,A Level or Equivalent,80-90%,0-35,2,210,N,Pass,-26.0,NA,19.0,84.0,47.0,72.0,112.0,52.0,131.0,69.0,173.0,82.0,133.0,89.0,234.0,100.0,235.0,78.0,235.0,76.0,235.0,82.0,235.0,86.0,235.0,78.0,5.0,1.0,2.0,93.0,1.0,259.0,0.0,1461.0,17.0,14.0,9.0,505.0,0.0,343.0,307.0,64.0
FFF,2013J,413137,M,West Midlands Region,HE Qualification,20-30%,35-55,0,60,N,Withdrawn,-60.0,41.0,17.0,90.0,NA,NA,NA,NA,NA,NA,NA,NA,32.0,87.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,82.0,0.0,66.0,0.0,162.0,43.0,5.0,3.0,61.0,0.0,8.0,42.0,11.0
FFF,2013J,413259,F,Scotland,A Level or Equivalent,80-90%,35-55,3,240,N,Withdrawn,-194.0,-33.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2013J,413747,M,Ireland,Lower Than A Level,90-100%,35-55,0,60,N,Fail,-75.0,NA,18.0,54.0,NA,NA,NA,NA,NA,NA,NA,NA,28.0,63.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,1.0,0.0,247.0,0.0,90.0,3.0,397.0,44.0,10.0,4.0,149.0,0.0,17.0,122.0,11.0
FFF,2013J,413950,M,North Region,Lower Than A Level,NA,0-35,1,60,N,Fail,-61.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2013J,415724,M,Wales,HE Qualification,80-90%,35-55,0,90,N,Withdrawn,-54.0,44.0,18.0,72.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,77.0,0.0,139.0,2.0,290.0,17.0,12.0,0.0,192.0,0.0,18.0,138.0,26.0
FFF,2013J,416304,M,East Anglian Region,HE Qualification,60-70%,0-35,0,120,N,Pass,-73.0,NA,18.0,76.0,46.0,78.0,95.0,76.0,131.0,73.0,172.0,80.0,152.0,85.0,152.0,91.0,153.0,80.0,160.0,77.0,220.0,81.0,231.0,73.0,228.0,78.0,36.0,6.0,2.0,392.0,0.0,178.0,2.0,2118.0,28.0,19.0,34.0,727.0,0.0,38.0,384.0,73.0
FFF,2013J,416426,M,East Anglian Region,HE Qualification,10-20,0-35,0,120,N,Withdrawn,-145.0,-31.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2013J,416696,F,Scotland,HE Qualification,20-30%,0-35,1,60,N,Withdrawn,-22.0,157.0,-1.0,76.0,-1.0,86.0,-1.0,78.0,-1.0,54.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,20.0,0.0,36.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
FFF,2013J,417135,F,North Region,A Level or Equivalent,NA,35-55,1,60,N,Fail,-138.0,NA,-1.0,94.0,-1.0,96.0,NA,NA,NA,NA,NA,NA,-1.0,92.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,48.0,0.0,20.0,1.0,10.0,0.0,0.0,0.0,42.0,0.0,5.0,11.0,0.0
FFF,2013J,417414,M,London Region,HE Qualification,30-40%,0-35,1,90,N,Pass,-30.0,NA,19.0,66.0,47.0,26.0,96.0,58.0,131.0,57.0,173.0,22.0,132.0,90.0,133.0,95.0,136.0,91.0,217.0,84.0,230.0,80.0,236.0,89.0,236.0,88.0,14.0,15.0,1.0,60.0,0.0,198.0,0.0,1673.0,8.0,13.0,4.0,647.0,0.0,32.0,191.0,30.0
FFF,2013J,417663,M,Yorkshire Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,-138.0,NA,19.0,98.0,46.0,96.0,109.0,94.0,134.0,99.0,NA,NA,10.0,87.0,220.0,99.0,220.0,91.0,220.0,88.0,220.0,86.0,220.0,97.0,220.0,98.0,0.0,0.0,3.0,278.0,0.0,182.0,0.0,403.0,6.0,5.0,0.0,461.0,0.0,19.0,186.0,12.0
FFF,2013J,418007,F,South Region,HE Qualification,90-100%,0-35,0,60,N,Distinction,-32.0,NA,17.0,92.0,46.0,92.0,95.0,95.0,130.0,95.0,172.0,97.0,180.0,90.0,180.0,99.0,185.0,84.0,186.0,93.0,199.0,89.0,207.0,93.0,206.0,94.0,0.0,0.0,2.0,393.0,6.0,470.0,2.0,740.0,42.0,2.0,0.0,627.0,0.0,19.0,222.0,23.0
FFF,2013J,418129,M,London Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,-82.0,-8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
FFF,2013J,418340,F,Scotland,HE Qualification,20-30%,0-35,0,60,N,Fail,-51.0,NA,3.0,66.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,37.0,0.0,85.0,0.0,48.0,2.0,5.0,0.0,2.0,0.0,8.0,39.0,3.0
FFF,2013J,419024,F,Ireland,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-29.0,NA,16.0,78.0,47.0,72.0,95.0,75.0,130.0,82.0,172.0,72.0,153.0,80.0,147.0,89.0,138.0,85.0,129.0,90.0,159.0,86.0,220.0,81.0,208.0,86.0,11.0,2.0,5.0,544.0,1.0,949.0,3.0,2523.0,30.0,16.0,16.0,1957.0,0.0,52.0,617.0,59.0
FFF,2013J,419565,M,East Anglian Region,Lower Than A Level,10-20,35-55,1,180,N,Fail,-15.0,NA,-1.0,54.0,-1.0,40.0,-1.0,41.0,-1.0,32.0,-1.0,38.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,2.0,0.0,44.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
FFF,2013J,419990,M,North Western Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-66.0,NA,19.0,84.0,61.0,66.0,96.0,80.0,138.0,70.0,173.0,74.0,63.0,78.0,67.0,78.0,144.0,74.0,145.0,81.0,171.0,81.0,235.0,73.0,229.0,77.0,7.0,5.0,6.0,101.0,0.0,359.0,0.0,1346.0,23.0,12.0,20.0,1403.0,0.0,69.0,342.0,20.0
FFF,2013J,420867,M,Ireland,Lower Than A Level,NA,35-55,0,240,N,Pass,-32.0,NA,18.0,78.0,47.0,80.0,93.0,84.0,128.0,73.0,173.0,90.0,220.0,87.0,220.0,91.0,234.0,73.0,220.0,86.0,234.0,73.0,234.0,81.0,234.0,78.0,30.0,0.0,2.0,182.0,0.0,267.0,4.0,726.0,2.0,0.0,0.0,890.0,0.0,23.0,169.0,14.0
FFF,2013J,421070,F,Scotland,HE Qualification,50-60%,35-55,0,120,N,Withdrawn,-29.0,100.0,17.0,96.0,47.0,92.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,227.0,0.0,130.0,0.0,150.0,15.0,3.0,0.0,59.0,0.0,7.0,66.0,7.0
FFF,2013J,422006,F,London Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass,-67.0,NA,26.0,88.0,47.0,78.0,109.0,76.0,149.0,84.0,NA,NA,207.0,76.0,235.0,69.0,235.0,48.0,235.0,43.0,235.0,35.0,236.0,56.0,236.0,65.0,0.0,1.0,4.0,32.0,0.0,164.0,0.0,434.0,6.0,2.0,0.0,665.0,0.0,31.0,156.0,4.0
FFF,2013J,423544,M,Scotland,HE Qualification,0-10%,35-55,0,60,N,Withdrawn,-82.0,-61.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2013J,424069,F,Wales,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn,-46.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0
FFF,2013J,424171,M,South Region,A Level or Equivalent,60-70%,0-35,0,90,N,Pass,-121.0,NA,18.0,72.0,47.0,70.0,102.0,40.0,131.0,46.0,179.0,78.0,53.0,78.0,227.0,78.0,227.0,58.0,227.0,67.0,227.0,63.0,236.0,62.0,227.0,76.0,15.0,6.0,2.0,299.0,0.0,374.0,10.0,1306.0,22.0,9.0,21.0,1080.0,0.0,24.0,326.0,21.0
FFF,2013J,424437,F,London Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,-136.0,NA,18.0,78.0,46.0,88.0,95.0,81.0,130.0,90.0,173.0,90.0,44.0,81.0,98.0,91.0,227.0,79.0,186.0,79.0,227.0,89.0,237.0,79.0,235.0,85.0,26.0,22.0,4.0,314.0,0.0,559.0,19.0,1074.0,95.0,18.0,36.0,1046.0,0.0,95.0,613.0,86.0
FFF,2013J,425218,M,East Anglian Region,HE Qualification,90-100%,0-35,0,60,N,Fail,-24.0,NA,18.0,82.0,46.0,74.0,95.0,51.0,138.0,41.0,NA,NA,94.0,78.0,108.0,77.0,215.0,61.0,216.0,69.0,216.0,60.0,217.0,61.0,216.0,70.0,0.0,0.0,2.0,105.0,1.0,277.0,0.0,1107.0,5.0,11.0,0.0,818.0,0.0,20.0,186.0,6.0
FFF,2013J,426137,M,South West Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,-94.0,95.0,18.0,60.0,55.0,40.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,45.0,0.0,48.0,0.0,55.0,0.0,4.0,0.0,4.0,0.0,8.0,33.0,8.0
FFF,2013J,426768,M,South Region,HE Qualification,90-100%,0-35,0,60,N,Withdrawn,-57.0,87.0,17.0,70.0,46.0,72.0,NA,NA,NA,NA,NA,NA,68.0,72.0,68.0,68.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,214.0,0.0,174.0,0.0,334.0,18.0,8.0,1.0,345.0,0.0,10.0,117.0,8.0
FFF,2013J,427802,F,South East Region,A Level or Equivalent,40-50%,0-35,0,150,Y,Pass,-114.0,NA,15.0,70.0,45.0,60.0,94.0,49.0,130.0,77.0,169.0,18.0,156.0,68.0,156.0,56.0,164.0,69.0,164.0,52.0,164.0,52.0,182.0,59.0,179.0,69.0,0.0,0.0,3.0,866.0,0.0,797.0,16.0,762.0,31.0,4.0,4.0,927.0,0.0,21.0,273.0,17.0
FFF,2013J,428195,M,Wales,Lower Than A Level,70-80%,0-35,1,60,N,Fail,-43.0,NA,19.0,46.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,68.0,0.0,62.0,1.0,30.0,0.0,2.0,0.0,0.0,0.0,7.0,52.0,0.0
FFF,2013J,429194,M,London Region,HE Qualification,10-20,35-55,1,60,N,Withdrawn,-62.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FFF,2013J,429832,M,Ireland,HE Qualification,NA,0-35,1,60,N,Fail,-43.0,NA,17.0,84.0,47.0,32.0,106.0,85.0,131.0,18.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,1.0,0.0,147.0,1.0,279.0,1.0,544.0,7.0,5.0,5.0,104.0,0.0,34.0,139.0,7.0
FFF,2013J,432336,M,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail,-45.0,NA,16.0,62.0,45.0,64.0,95.0,50.0,124.0,50.0,NA,NA,39.0,80.0,44.0,78.0,96.0,62.0,101.0,73.0,178.0,58.0,178.0,59.0,178.0,72.0,0.0,0.0,0.0,37.0,0.0,172.0,1.0,294.0,0.0,7.0,0.0,767.0,0.0,13.0,210.0,4.0
FFF,2013J,432474,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,-19.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,73.0,0.0,28.0,0.0,25.0,0.0,2.0,3.0,105.0,0.0,3.0,13.0,6.0
FFF,2013J,432592,M,South East Region,A Level or Equivalent,40-50%,0-35,0,90,N,Distinction,-136.0,NA,14.0,92.0,46.0,90.0,89.0,90.0,130.0,86.0,168.0,92.0,20.0,94.0,25.0,96.0,95.0,92.0,101.0,97.0,136.0,91.0,209.0,90.0,209.0,89.0,19.0,11.0,4.0,1083.0,0.0,1393.0,3.0,1477.0,22.0,21.0,29.0,898.0,0.0,46.0,343.0,56.0
FFF,2013J,432703,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-45.0,NA,18.0,74.0,47.0,50.0,96.0,51.0,131.0,53.0,173.0,51.0,132.0,76.0,174.0,85.0,228.0,73.0,228.0,67.0,173.0,75.0,236.0,71.0,236.0,69.0,0.0,0.0,2.0,49.0,0.0,90.0,0.0,227.0,11.0,1.0,0.0,643.0,0.0,74.0,176.0,8.0
FFF,2013J,434617,M,Wales,Lower Than A Level,40-50%,0-35,1,120,N,Fail,-123.0,NA,18.0,88.0,45.0,80.0,96.0,19.0,NA,NA,NA,NA,18.0,78.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,32.0,0.0,82.0,8.0,221.0,0.0,11.0,0.0,90.0,0.0,11.0,82.0,5.0
FFF,2013J,436044,M,North Region,A Level or Equivalent,30-40%,0-35,1,180,N,Fail,-61.0,NA,29.0,90.0,50.0,48.0,NA,NA,NA,NA,NA,NA,60.0,64.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,18.0,0.0,102.0,0.0,187.0,0.0,11.0,0.0,98.0,0.0,7.0,72.0,2.0
FFF,2013J,438063,M,Wales,A Level or Equivalent,20-30%,35-55,1,60,Y,Withdrawn,-102.0,171.0,19.0,72.0,47.0,56.0,NA,NA,NA,NA,NA,NA,389.0,78.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,188.0,0.0,126.0,0.0,115.0,1.0,4.0,0.0,95.0,0.0,14.0,60.0,5.0
FFF,2013J,438313,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,180,N,Fail,-29.0,NA,19.0,80.0,47.0,66.0,100.0,18.0,NA,NA,NA,NA,11.0,89.0,34.0,84.0,80.0,86.0,123.0,67.0,NA,NA,NA,NA,NA,NA,0.0,3.0,0.0,370.0,0.0,435.0,4.0,2388.0,39.0,36.0,4.0,1762.0,0.0,35.0,527.0,30.0
FFF,2013J,438644,F,North Region,A Level or Equivalent,NA,35-55,2,60,N,Withdrawn,-28.0,235.0,32.0,58.0,63.0,70.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,76.0,0.0,109.0,12.0,197.0,0.0,5.0,0.0,35.0,0.0,53.0,115.0,2.0
FFF,2013J,439053,M,South West Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,-53.0,108.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0
FFF,2013J,439203,F,Wales,Lower Than A Level,10-20,35-55,0,90,N,Fail,-89.0,NA,19.0,86.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,3.0,0.0,42.0,1.0,54.0,3.0,2.0,0.0,4.0,0.0,14.0,121.0,1.0
FFF,2013J,440851,M,Scotland,Lower Than A Level,30-40%,0-35,3,60,N,Fail,-88.0,NA,-1.0,66.0,-1.0,68.0,NA,NA,NA,NA,NA,NA,-1.0,61.0,-1.0,70.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FFF,2013J,441606,M,East Midlands Region,Lower Than A Level,10-20,0-35,2,120,N,Fail,-32.0,NA,15.0,84.0,46.0,66.0,96.0,40.0,130.0,45.0,172.0,69.0,37.0,79.0,65.0,71.0,124.0,62.0,126.0,59.0,215.0,66.0,228.0,60.0,227.0,57.0,22.0,12.0,4.0,145.0,0.0,418.0,15.0,1493.0,32.0,15.0,21.0,764.0,0.0,38.0,370.0,26.0
FFF,2013J,442432,M,South West Region,Lower Than A Level,10-20,0-35,2,100,N,Fail,-43.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0
