code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,ass_1_date,ass_1_score,ass_2_date,ass_2_score,ass_3_date,ass_3_score,ass_4_date,ass_4_score,ass_5_date,ass_5_score,ass_6_date,ass_6_score,ass_7_date,ass_7_score,ass_8_date,ass_8_score,ass_9_date,ass_9_score,clicks_forumng,clicks_homepage,clicks_oucollaborate,clicks_oucontent,clicks_page,clicks_quiz,clicks_resource,clicks_subpage,clicks_url
2014B,544490,M,South Region,A Level or Equivalent,90-100%,0-35,0,90,N,Pass,-45.0,,32.0,76.0,112.0,71.0,165.0,62.0,200.0,62.0,20.0,60.0,69.0,89.0,139.0,75.0,209.0,65.0,236.0,46.0,195.0,143.0,0.0,24.0,1.0,490.0,29.0,74.0,7.0
2014B,544594,M,London Region,A Level or Equivalent,90-100%,0-35,0,90,N,Distinction,-96.0,,23.0,94.0,100.0,81.0,138.0,85.0,191.0,98.0,20.0,90.0,69.0,89.0,139.0,88.0,209.0,93.0,230.0,96.0,190.0,469.0,0.0,20.0,3.0,4327.0,153.0,245.0,14.0
2014B,544791,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,-164.0,79.0,43.0,34.0,,,,,,,20.0,30.0,,,,,,,,,14.0,20.0,0.0,24.0,0.0,77.0,7.0,29.0,4.0
2014B,544839,M,Wales,A Level or Equivalent,40-50%,35-55,0,60,N,Distinction,-99.0,,31.0,94.0,100.0,97.0,151.0,87.0,199.0,94.0,20.0,80.0,69.0,100.0,139.0,100.0,209.0,100.0,230.0,96.0,1859.0,1367.0,0.0,348.0,3.0,1966.0,165.0,598.0,60.0
2014B,545045,M,North Western Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail,-150.0,,,,,,,,,,20.0,10.0,,,,,,,,,19.0,74.0,0.0,1.0,0.0,86.0,24.0,26.0,2.0
2014B,545740,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-22.0,,30.0,88.0,109.0,78.0,152.0,79.0,200.0,77.0,20.0,90.0,69.0,81.0,139.0,63.0,209.0,50.0,230.0,40.0,122.0,128.0,1.0,116.0,1.0,810.0,77.0,109.0,10.0
2014B,545747,M,East Anglian Region,HE Qualification,70-80%,35-55,0,60,N,Pass,-124.0,,32.0,92.0,102.0,76.0,158.0,63.0,207.0,52.0,20.0,90.0,69.0,81.0,139.0,56.0,209.0,74.0,230.0,68.0,762.0,515.0,7.0,493.0,6.0,371.0,53.0,134.0,18.0
2014B,546400,F,Scotland,A Level or Equivalent,60-70%,0-35,0,120,N,Withdrawn,-24.0,75.0,,,,,,,,,,,,,,,,,,,7.0,15.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
2014B,546675,F,Ireland,A Level or Equivalent,70-80%,0-35,0,90,N,Withdrawn,-17.0,158.0,32.0,44.0,109.0,40.0,,,,,20.0,10.0,,,,,,,,,3.0,34.0,0.0,0.0,0.0,44.0,18.0,30.0,1.0
2014B,546830,F,London Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn,-157.0,0.0,,,,,,,,,,,,,,,,,,,15.0,10.0,0.0,3.0,0.0,50.0,2.0,7.0,2.0
2014B,546954,M,London Region,HE Qualification,10-20,0-35,0,30,N,Withdrawn,-116.0,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014B,547287,M,South East Region,HE Qualification,80-90%,35-55,0,30,N,Distinction,-22.0,,29.0,92.0,101.0,100.0,150.0,95.0,199.0,98.0,20.0,100.0,69.0,100.0,139.0,100.0,209.0,100.0,230.0,100.0,748.0,757.0,5.0,24.0,1.0,1192.0,108.0,240.0,17.0
2014B,547332,F,West Midlands Region,HE Qualification,20-30%,35-55,0,60,N,Withdrawn,-101.0,219.0,,,,,,,,,20.0,100.0,69.0,100.0,139.0,96.0,,,,,85.0,355.0,0.0,27.0,0.0,1175.0,128.0,382.0,7.0
2014B,547413,F,North Western Region,No Formal quals,0-10%,0-35,0,90,N,Fail,-60.0,,32.0,44.0,101.0,48.0,,,,,20.0,40.0,69.0,57.0,139.0,38.0,,,,,168.0,258.0,4.0,69.0,2.0,581.0,54.0,177.0,10.0
2014B,547571,M,South East Region,A Level or Equivalent,30-40%,0-35,0,30,N,Withdrawn,-268.0,165.0,31.0,70.0,,,,,,,20.0,60.0,69.0,46.0,,,,,,,61.0,49.0,0.0,15.0,0.0,212.0,20.0,35.0,3.0
2014B,547685,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,-116.0,-19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014B,547816,F,North Western Region,Lower Than A Level,60-70%,0-35,0,210,N,Withdrawn,-40.0,0.0,,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0
2014B,547986,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,30,N,Withdrawn,-29.0,87.0,,,,,,,,,20.0,20.0,69.0,28.0,,,,,,,22.0,20.0,0.0,0.0,0.0,139.0,5.0,23.0,4.0
2014B,548261,M,East Anglian Region,Lower Than A Level,50-60%,35-55,0,120,N,Fail,-54.0,,,,,,,,,,20.0,70.0,70.0,20.0,,,,,,,3.0,142.0,0.0,114.0,0.0,195.0,46.0,107.0,16.0
2014B,548383,F,London Region,HE Qualification,30-40%,0-35,0,30,N,Withdrawn,-25.0,64.0,31.0,66.0,,,,,,,,,,,,,,,,,12.0,41.0,0.0,0.0,0.0,36.0,17.0,8.0,1.0
2014B,548386,M,London Region,HE Qualification,30-40%,0-35,0,60,N,Distinction,-57.0,,,,,,,,,,20.0,100.0,69.0,100.0,139.0,88.0,209.0,100.0,230.0,100.0,35.0,224.0,0.0,345.0,3.0,2700.0,41.0,295.0,2.0
2014B,548509,M,London Region,HE Qualification,70-80%,35-55,0,30,N,Distinction,-22.0,,30.0,98.0,81.0,97.0,141.0,99.0,197.0,100.0,20.0,100.0,69.0,100.0,139.0,100.0,209.0,100.0,230.0,100.0,239.0,566.0,0.0,38.0,3.0,732.0,158.0,319.0,19.0
2014B,548602,M,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-295.0,,32.0,66.0,110.0,65.0,151.0,49.0,200.0,32.0,20.0,80.0,69.0,80.0,139.0,71.0,209.0,43.0,230.0,56.0,2.0,84.0,0.0,1.0,0.0,210.0,10.0,29.0,2.0
2014B,548677,M,Ireland,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,-67.0,,29.0,100.0,106.0,93.0,155.0,70.0,199.0,73.0,20.0,60.0,69.0,87.0,139.0,77.0,209.0,35.0,236.0,72.0,307.0,318.0,3.0,255.0,0.0,459.0,54.0,100.0,9.0
2014B,548764,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,-24.0,,31.0,76.0,102.0,65.0,151.0,64.0,205.0,,20.0,80.0,69.0,89.0,139.0,79.0,209.0,72.0,230.0,18.0,13.0,128.0,0.0,1.0,5.0,1346.0,51.0,93.0,4.0
2014B,548854,M,North Region,Post Graduate Qualification,,35-55,0,60,N,Pass,-310.0,,31.0,86.0,102.0,84.0,151.0,81.0,194.0,73.0,,,69.0,64.0,139.0,56.0,209.0,74.0,234.0,86.0,31.0,256.0,0.0,10.0,3.0,260.0,185.0,136.0,7.0
2014B,548926,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn,-45.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014B,549636,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Withdrawn,-251.0,153.0,,,,,,,,,20.0,80.0,69.0,82.0,139.0,63.0,,,,,244.0,174.0,0.0,1.0,1.0,497.0,60.0,90.0,4.0
2014B,549928,M,South West Region,A Level or Equivalent,50-60%,0-35,0,90,N,Fail,-138.0,,,,,,,,,,,,,,,,,,,,10.0,50.0,0.0,3.0,0.0,10.0,6.0,4.0,4.0
2014B,549951,F,North Region,A Level or Equivalent,80-90%,0-35,0,90,N,Pass,-22.0,,29.0,92.0,98.0,89.0,148.0,90.0,,,20.0,80.0,69.0,98.0,139.0,77.0,209.0,91.0,230.0,80.0,61.0,122.0,0.0,0.0,1.0,168.0,81.0,77.0,6.0
2014B,550092,M,East Anglian Region,A Level or Equivalent,10-20,35-55,0,90,N,Fail,-92.0,,32.0,26.0,,,,,,,20.0,40.0,69.0,52.0,139.0,27.0,,,,,7.0,96.0,0.0,172.0,0.0,230.0,34.0,123.0,3.0
2014B,550545,F,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,-47.0,150.0,32.0,92.0,,,,,,,20.0,70.0,69.0,75.0,,,,,,,907.0,735.0,10.0,500.0,1.0,237.0,75.0,164.0,9.0
2014B,550812,M,Scotland,A Level or Equivalent,90-100%,0-35,0,150,N,Withdrawn,-36.0,226.0,31.0,18.0,102.0,63.0,151.0,60.0,,,20.0,20.0,,,,,,,,,0.0,60.0,0.0,73.0,0.0,71.0,18.0,31.0,0.0
2014B,550893,M,North Region,A Level or Equivalent,0-10%,0-35,0,90,N,Withdrawn,-50.0,72.0,,,,,,,,,,,,,,,,,,,4.0,16.0,0.0,5.0,0.0,1.0,4.0,6.0,1.0
2014B,551115,M,Wales,A Level or Equivalent,20-30%,0-35,0,30,N,Pass,-100.0,,32.0,80.0,102.0,88.0,151.0,71.0,200.0,62.0,20.0,90.0,69.0,91.0,139.0,60.0,209.0,61.0,234.0,68.0,227.0,382.0,4.0,496.0,2.0,1265.0,70.0,119.0,6.0
2014B,551267,F,North Region,A Level or Equivalent,,0-35,0,120,N,Pass,-27.0,,36.0,48.0,107.0,46.0,154.0,46.0,208.0,62.0,20.0,50.0,69.0,11.0,139.0,29.0,209.0,50.0,234.0,44.0,29.0,327.0,0.0,439.0,2.0,410.0,115.0,142.0,25.0
2014B,551304,F,South West Region,Lower Than A Level,80-90%,35-55,0,90,N,Pass,-24.0,,35.0,56.0,101.0,66.0,156.0,60.0,199.0,59.0,20.0,70.0,69.0,62.0,139.0,73.0,209.0,33.0,230.0,40.0,97.0,539.0,1.0,407.0,0.0,1124.0,102.0,329.0,27.0
2014B,551478,M,South West Region,A Level or Equivalent,50-60%,55<=,0,60,N,Pass,-59.0,,30.0,96.0,101.0,93.0,150.0,41.0,,,20.0,80.0,69.0,90.0,,,209.0,57.0,230.0,64.0,55.0,137.0,0.0,25.0,4.0,195.0,75.0,149.0,4.0
2014B,551528,M,Yorkshire Region,Lower Than A Level,,0-35,0,120,N,Withdrawn,-68.0,67.0,,,,,,,,,20.0,20.0,,,,,,,,,16.0,63.0,1.0,10.0,0.0,120.0,11.0,16.0,2.0
2014B,551604,M,South Region,A Level or Equivalent,60-70%,35-55,0,30,N,Fail,-15.0,,32.0,52.0,102.0,45.0,151.0,50.0,,,20.0,70.0,69.0,67.0,139.0,69.0,209.0,30.0,230.0,14.0,5.0,109.0,0.0,0.0,2.0,759.0,22.0,65.0,5.0
2014B,551856,M,North Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,-82.0,,32.0,38.0,,,,,,,20.0,10.0,,,,,,,,,4.0,61.0,0.0,8.0,0.0,61.0,213.0,24.0,2.0
2014B,551902,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Fail,-74.0,,32.0,52.0,109.0,39.0,151.0,39.0,,,20.0,10.0,69.0,44.0,139.0,21.0,,,,,52.0,226.0,0.0,25.0,0.0,1262.0,39.0,99.0,10.0
2014B,552166,M,West Midlands Region,Lower Than A Level,,0-35,0,60,N,Withdrawn,-165.0,31.0,,,,,,,,,20.0,40.0,,,,,,,,,277.0,165.0,0.0,10.0,0.0,133.0,24.0,33.0,4.0
2014B,552234,M,South East Region,HE Qualification,30-40%,35-55,0,60,N,Withdrawn,-17.0,-1.0,,,,,,,,,20.0,70.0,,,,,,,,,2.0,174.0,0.0,89.0,0.0,532.0,37.0,66.0,6.0
2014B,552441,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,30,N,Distinction,-51.0,,39.0,98.0,102.0,98.0,150.0,96.0,199.0,89.0,20.0,80.0,69.0,89.0,139.0,94.0,209.0,76.0,230.0,100.0,1859.0,938.0,33.0,33.0,4.0,890.0,183.0,187.0,20.0
2014B,552498,F,Scotland,A Level or Equivalent,50-60%,35-55,0,60,N,Withdrawn,-144.0,109.0,31.0,90.0,,,,,,,20.0,60.0,69.0,94.0,,,,,,,38.0,25.0,0.0,1.0,0.0,148.0,7.0,18.0,1.0
2014B,552590,M,South West Region,A Level or Equivalent,40-50%,0-35,0,90,N,Withdrawn,-243.0,116.0,38.0,14.0,101.0,4.0,,,,,20.0,10.0,,,,,,,,,0.0,53.0,0.0,2.0,0.0,92.0,49.0,53.0,3.0
2014B,552913,M,London Region,Lower Than A Level,20-30%,0-35,0,150,N,Pass,-50.0,,,,102.0,65.0,152.0,49.0,201.0,49.0,20.0,50.0,69.0,100.0,139.0,83.0,,,234.0,70.0,14.0,135.0,0.0,9.0,2.0,143.0,44.0,81.0,4.0
2014B,553021,M,Ireland,A Level or Equivalent,10-20,0-35,0,60,N,Distinction,-28.0,,31.0,100.0,102.0,100.0,151.0,96.0,200.0,100.0,20.0,90.0,69.0,100.0,139.0,98.0,209.0,96.0,234.0,88.0,1313.0,459.0,12.0,19.0,0.0,1033.0,102.0,220.0,4.0
2014B,553280,F,South Region,A Level or Equivalent,50-60%,0-35,0,120,N,Distinction,-290.0,,,,,,,,,,20.0,90.0,69.0,100.0,139.0,88.0,209.0,100.0,234.0,96.0,55.0,82.0,2.0,114.0,1.0,634.0,33.0,47.0,1.0
2014B,553394,F,Yorkshire Region,HE Qualification,10-20,35-55,0,90,N,Pass,-28.0,,,,,,,,,,20.0,100.0,69.0,81.0,139.0,67.0,209.0,76.0,230.0,58.0,398.0,500.0,23.0,546.0,4.0,1190.0,85.0,528.0,23.0
2014B,553410,F,London Region,Lower Than A Level,0-10%,0-35,0,60,Y,Withdrawn,-60.0,30.0,,,,,,,,,20.0,80.0,,,,,,,,,0.0,28.0,0.0,0.0,0.0,206.0,13.0,8.0,2.0
2014B,553568,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn,-82.0,-43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014B,553655,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-41.0,,40.0,88.0,101.0,89.0,148.0,66.0,198.0,74.0,20.0,70.0,69.0,83.0,139.0,77.0,209.0,78.0,230.0,84.0,5.0,216.0,0.0,299.0,3.0,2095.0,53.0,173.0,13.0
2014B,553741,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,-25.0,206.0,34.0,52.0,102.0,59.0,151.0,50.0,,,20.0,50.0,69.0,85.0,139.0,63.0,,,,,36.0,115.0,0.0,0.0,0.0,334.0,35.0,56.0,2.0
2014B,554141,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,30,N,Pass,-150.0,,41.0,64.0,,,,,,,20.0,70.0,69.0,77.0,139.0,61.0,,,230.0,54.0,0.0,23.0,0.0,0.0,0.0,187.0,23.0,9.0,2.0
2014B,554205,M,Ireland,Lower Than A Level,,0-35,0,60,N,Fail,-28.0,,30.0,82.0,101.0,79.0,149.0,85.0,200.0,83.0,20.0,90.0,69.0,93.0,139.0,71.0,209.0,67.0,234.0,36.0,1829.0,1073.0,0.0,69.0,10.0,557.0,131.0,193.0,16.0
2014B,554470,M,South Region,Lower Than A Level,50-60%,0-35,0,90,N,Withdrawn,-186.0,16.0,,,,,,,,,20.0,20.0,,,,,,,,,16.0,32.0,0.0,19.0,0.0,169.0,8.0,17.0,2.0
2014B,554583,M,Scotland,Lower Than A Level,50-60%,0-35,0,90,N,Pass,-131.0,,29.0,80.0,101.0,82.0,150.0,54.0,200.0,61.0,20.0,40.0,69.0,65.0,139.0,59.0,209.0,65.0,230.0,50.0,113.0,91.0,0.0,115.0,0.0,441.0,46.0,49.0,4.0
2014B,554588,F,North Region,HE Qualification,20-30%,35-55,0,90,N,Withdrawn,-36.0,0.0,,,,,,,,,,,,,,,,,,,5.0,42.0,0.0,5.0,0.0,3.0,11.0,7.0,1.0
2014B,554870,M,South Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass,-17.0,,,,,,,,,,20.0,40.0,69.0,75.0,139.0,83.0,209.0,65.0,230.0,52.0,72.0,92.0,0.0,213.0,1.0,643.0,22.0,145.0,8.0
2014B,554951,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,Y,Pass,-64.0,,29.0,94.0,116.0,77.0,167.0,78.0,210.0,69.0,20.0,50.0,69.0,54.0,139.0,56.0,209.0,67.0,234.0,96.0,95.0,207.0,30.0,285.0,3.0,218.0,39.0,90.0,5.0
2014B,555008,M,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-46.0,,27.0,88.0,101.0,72.0,149.0,52.0,203.0,49.0,20.0,90.0,69.0,87.0,139.0,65.0,209.0,46.0,266.0,56.0,137.0,157.0,3.0,13.0,0.0,344.0,35.0,57.0,8.0
2014B,555368,M,Wales,HE Qualification,0-10%,0-35,0,30,N,Withdrawn,-141.0,51.0,39.0,56.0,,,,,,,20.0,20.0,,,,,,,,,29.0,41.0,0.0,2.0,0.0,265.0,17.0,42.0,2.0
2014B,555604,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,90,N,Pass,-257.0,,29.0,72.0,101.0,47.0,148.0,55.0,198.0,59.0,20.0,30.0,69.0,64.0,139.0,35.0,209.0,61.0,234.0,50.0,23.0,76.0,0.0,0.0,5.0,1101.0,28.0,70.0,7.0
2014B,555706,F,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Distinction,-218.0,,,,,,,,,,20.0,80.0,69.0,100.0,139.0,100.0,209.0,83.0,230.0,96.0,234.0,374.0,5.0,370.0,5.0,812.0,59.0,118.0,5.0
2014B,555953,M,South Region,Lower Than A Level,30-40%,0-35,0,30,N,Withdrawn,-184.0,33.0,,,,,,,,,20.0,40.0,,,,,,,,,0.0,66.0,0.0,55.0,0.0,36.0,14.0,15.0,1.0
2014B,556007,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn,-115.0,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014B,556042,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,-141.0,86.0,41.0,70.0,,,,,,,20.0,30.0,69.0,69.0,,,,,,,0.0,32.0,0.0,0.0,0.0,165.0,8.0,10.0,3.0
2014B,556109,M,Ireland,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,-163.0,33.0,31.0,62.0,,,,,,,20.0,50.0,,,,,,,,,120.0,130.0,0.0,43.0,0.0,146.0,29.0,49.0,6.0
2014B,556246,M,North Region,Lower Than A Level,,0-35,0,60,N,Distinction,-46.0,,31.0,100.0,102.0,83.0,151.0,96.0,200.0,69.0,20.0,90.0,69.0,100.0,139.0,94.0,209.0,100.0,237.0,90.0,186.0,329.0,4.0,28.0,0.0,1186.0,53.0,209.0,5.0
2014B,556295,M,North Region,Lower Than A Level,,0-35,0,30,N,Distinction,-29.0,,31.0,92.0,101.0,93.0,147.0,97.0,200.0,90.0,20.0,90.0,69.0,95.0,139.0,92.0,209.0,96.0,234.0,98.0,1347.0,722.0,6.0,54.0,2.0,727.0,98.0,204.0,4.0
2014B,556521,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,Y,Withdrawn,-205.0,38.0,,,,,,,,,20.0,40.0,,,,,,,,,2.0,11.0,0.0,7.0,0.0,51.0,4.0,9.0,1.0
2014B,556584,M,East Anglian Region,HE Qualification,60-70%,35-55,0,60,N,Pass,-22.0,,31.0,74.0,109.0,83.0,157.0,87.0,200.0,79.0,20.0,100.0,69.0,83.0,139.0,94.0,209.0,91.0,230.0,52.0,225.0,596.0,0.0,149.0,5.0,1957.0,176.0,267.0,6.0
2014B,556587,M,London Region,A Level or Equivalent,10-20,35-55,0,60,N,Fail,-28.0,,,,,,,,,,26.0,0.0,69.0,53.0,,,,,,,5.0,144.0,2.0,35.0,0.0,250.0,46.0,74.0,5.0
2014B,556709,M,Ireland,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,-162.0,16.0,,,,,,,,,,,,,,,,,,,12.0,28.0,0.0,4.0,0.0,15.0,6.0,2.0,1.0
2014B,556858,F,South Region,A Level or Equivalent,90-100%,35-55,0,30,N,Pass,-96.0,,33.0,90.0,110.0,79.0,152.0,68.0,200.0,45.0,20.0,40.0,69.0,74.0,139.0,69.0,209.0,43.0,234.0,48.0,3.0,105.0,0.0,116.0,2.0,522.0,30.0,35.0,5.0
2014B,556918,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,30,N,Withdrawn,-68.0,31.0,,,,,,,,,20.0,70.0,,,,,,,,,106.0,144.0,0.0,4.0,0.0,124.0,26.0,57.0,4.0
2014B,557172,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,30,N,Fail,-29.0,,,,,,,,,,,,,,,,,,,,0.0,12.0,0.0,0.0,0.0,7.0,3.0,5.0,1.0
2014B,557700,M,North Region,Post Graduate Qualification,,0-35,0,60,N,Withdrawn,-34.0,46.0,,,,,,,,,20.0,20.0,,,,,,,,,81.0,115.0,1.0,109.0,0.0,134.0,26.0,48.0,2.0
2014B,557849,M,Scotland,HE Qualification,50-60%,35-55,0,90,N,Withdrawn,-24.0,-18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014B,557995,M,London Region,HE Qualification,10-20,0-35,0,120,N,Withdrawn,-16.0,227.0,,,,,159.0,69.0,,,20.0,50.0,69.0,66.0,139.0,24.0,209.0,30.0,,,63.0,224.0,0.0,18.0,0.0,258.0,28.0,57.0,7.0
2014B,558122,M,Scotland,Post Graduate Qualification,90-100%,35-55,0,60,N,Fail,-54.0,,32.0,30.0,,,,,,,,,,,,,,,,,10.0,32.0,0.0,152.0,0.0,9.0,8.0,9.0,3.0
2014B,558444,F,London Region,Lower Than A Level,10-20,0-35,0,180,N,Fail,6.0,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014B,558471,M,South Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,-136.0,37.0,32.0,32.0,,,,,,,20.0,90.0,,,,,,,,,5.0,32.0,0.0,7.0,0.0,579.0,11.0,25.0,4.0
2014B,558518,M,South Region,HE Qualification,90-100%,0-35,0,30,N,Pass,-25.0,,30.0,84.0,101.0,94.0,150.0,92.0,195.0,76.0,20.0,60.0,69.0,100.0,139.0,96.0,,,230.0,78.0,4.0,109.0,0.0,9.0,2.0,322.0,46.0,44.0,3.0
2014B,558616,M,North Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,-53.0,,32.0,88.0,102.0,57.0,151.0,59.0,200.0,61.0,20.0,40.0,69.0,67.0,139.0,56.0,209.0,43.0,234.0,40.0,217.0,291.0,0.0,49.0,2.0,1078.0,80.0,291.0,18.0
2014B,558806,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,30,N,Withdrawn,-90.0,-29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014B,558914,F,North Western Region,A Level or Equivalent,10-20,0-35,0,90,N,Fail,-74.0,,31.0,62.0,109.0,16.0,172.0,22.0,199.0,42.0,20.0,30.0,69.0,63.0,139.0,19.0,209.0,13.0,230.0,32.0,914.0,730.0,5.0,434.0,0.0,548.0,71.0,142.0,8.0
2014B,559157,M,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,-24.0,209.0,29.0,54.0,101.0,24.0,158.0,36.0,206.0,3.0,20.0,30.0,69.0,66.0,,,,,,,0.0,152.0,1.0,83.0,1.0,218.0,91.0,134.0,3.0
2014B,559469,F,North Region,Lower Than A Level,,0-35,0,30,N,Withdrawn,-122.0,128.0,39.0,38.0,,,,,,,,,,,,,,,,,16.0,27.0,1.0,0.0,0.0,13.0,17.0,9.0,2.0
2014B,559706,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,-22.0,,32.0,76.0,101.0,83.0,151.0,54.0,199.0,72.0,20.0,20.0,69.0,45.0,139.0,43.0,209.0,61.0,234.0,78.0,98.0,234.0,0.0,323.0,12.0,473.0,70.0,216.0,5.0
2014B,559770,M,South East Region,HE Qualification,90-100%,35-55,0,60,N,Pass,-22.0,,31.0,66.0,101.0,75.0,150.0,59.0,199.0,62.0,20.0,60.0,69.0,70.0,139.0,67.0,209.0,48.0,230.0,54.0,1172.0,666.0,2.0,48.0,2.0,2250.0,119.0,359.0,11.0
2014B,559912,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,-110.0,29.0,,,,,,,,,,,,,,,,,,,0.0,32.0,0.0,29.0,0.0,74.0,8.0,28.0,4.0
2014B,559977,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,-22.0,,,,,,,,,,,,,,,,,,,,0.0,45.0,0.0,38.0,0.0,39.0,9.0,18.0,1.0
2014B,560114,M,North Western Region,A Level or Equivalent,10-20,0-35,0,30,Y,Pass,-281.0,,30.0,80.0,98.0,89.0,149.0,75.0,200.0,41.0,20.0,40.0,69.0,78.0,139.0,74.0,209.0,61.0,230.0,64.0,982.0,579.0,2.0,39.0,3.0,467.0,174.0,189.0,8.0
2014B,560311,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Distinction,-28.0,,39.0,96.0,116.0,98.0,158.0,96.0,200.0,92.0,20.0,90.0,69.0,94.0,139.0,88.0,209.0,85.0,234.0,100.0,263.0,438.0,0.0,62.0,5.0,1845.0,228.0,226.0,14.0
2014B,560494,M,London Region,A Level or Equivalent,30-40%,0-35,0,90,Y,Pass,-46.0,,,,,,151.0,79.0,200.0,73.0,20.0,90.0,69.0,93.0,139.0,73.0,209.0,78.0,230.0,92.0,188.0,322.0,0.0,19.0,1.0,578.0,55.0,123.0,8.0
2014B,560784,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,-164.0,45.0,,,,,,,,,20.0,60.0,,,,,,,,,1.0,49.0,0.0,16.0,0.0,157.0,12.0,23.0,3.0
2014B,560951,M,South East Region,A Level or Equivalent,80-90%,35-55,0,60,N,Fail,-65.0,,,,,,,,,,20.0,50.0,,,,,,,,,37.0,83.0,0.0,28.0,0.0,200.0,6.0,52.0,5.0
2014B,561363,M,Scotland,Post Graduate Qualification,80-90%,35-55,0,60,N,Pass,-29.0,,30.0,90.0,102.0,88.0,151.0,80.0,200.0,75.0,20.0,50.0,69.0,78.0,139.0,67.0,209.0,65.0,230.0,84.0,95.0,117.0,0.0,91.0,0.0,312.0,160.0,80.0,4.0
2014B,561559,M,South Region,HE Qualification,40-50%,35-55,0,60,N,Pass,-123.0,,34.0,88.0,101.0,96.0,158.0,76.0,198.0,89.0,20.0,80.0,69.0,74.0,139.0,54.0,209.0,41.0,230.0,42.0,1.0,267.0,2.0,613.0,0.0,1165.0,37.0,106.0,5.0
2014B,561774,M,Scotland,A Level or Equivalent,60-70%,0-35,0,90,N,Pass,-102.0,,29.0,90.0,101.0,61.0,143.0,74.0,200.0,45.0,20.0,80.0,69.0,64.0,139.0,83.0,209.0,67.0,230.0,62.0,172.0,254.0,0.0,384.0,2.0,1077.0,54.0,152.0,6.0
2014B,561823,M,South East Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn,-299.0,27.0,,,,,,,,,,,,,,,,,,,25.0,15.0,0.0,1.0,0.0,1.0,13.0,9.0,2.0
